#Time To Switch#	#Num of Incorrect Switch#	#Target Mode#	#Current Mode#
5.057271	1	Surfing	
5.074307	2	Surfing	
5.090294	3	Surfing	
5.107128	4	Surfing	
5.123494	5	Surfing	
5.140419	6	Surfing	
5.156691	7	Surfing	
5.173625	8	Surfing	
5.190028	9	Surfing	
5.206283	10	Surfing	
5.223781	11	Surfing	
5.239642	12	Surfing	
5.256089	13	Surfing	
5.273203	14	Surfing	
5.290173	15	Surfing	
5.305774	16	Surfing	
5.322741	17	Surfing	
5.339311	18	Surfing	
5.355769	19	Surfing	
5.373363	20	Surfing	
5.388723	21	Surfing	
5.405295	22	Surfing	
5.42192	23	Surfing	
5.438776	24	Surfing	
5.455215	25	Surfing	
5.472536	26	Surfing	
5.488247	27	Surfing	
5.505229	28	Surfing	
5.521727	29	Surfing	
5.53791	30	Surfing	
5.554626	31	Surfing	
5.571334	32	Surfing	
5.590919	33	Surfing	
5.604328	34	Surfing	
5.621338	35	Surfing	
5.63753	36	Surfing	
5.654147	37	Surfing	
5.671074	38	Surfing	
5.687602	39	Surfing	
5.704307	39	Surfing	Surfing
6.185625	39	Surfing	Surfing
6.201499	39	Surfing	Surfing
6.217568	39	Surfing	Surfing
6.234735	39	Surfing	Surfing
6.251334	39	Surfing	Surfing
6.26798	39	Surfing	Surfing
6.285028	39	Surfing	Surfing
6.300827	39	Surfing	Surfing
6.317369	39	Surfing	Surfing
6.334391	39	Surfing	Surfing
6.350706	39	Surfing	Surfing
6.367065	39	Surfing	Surfing
6.383815	39	Surfing	Surfing
6.400491	39	Surfing	Surfing
6.416801	39	Surfing	Surfing
6.433729	39	Surfing	Surfing
6.449837	39	Surfing	Surfing
6.466572	39	Surfing	Surfing
6.483349	39	Surfing	Surfing
6.49955	39	Surfing	Surfing
6.516208	39	Surfing	Surfing
6.533254	39	Surfing	Surfing
6.5496	39	Surfing	Surfing
6.565988	39	Surfing	Surfing
6.582488	39	Surfing	Surfing
6.599469	39	Surfing	Surfing
6.615654	39	Surfing	Surfing
6.632152	39	Surfing	Surfing
6.648775	39	Surfing	Surfing
6.665854	39	Surfing	Surfing
6.682348	39	Surfing	Surfing
6.69865	39	Surfing	Surfing
6.715155	39	Surfing	Surfing
6.731692	39	Surfing	Surfing
6.748647	39	Surfing	Surfing
6.764936	39	Surfing	Surfing
6.781981	39	Surfing	Surfing
6.798402	39	Surfing	Surfing
6.81495	39	Surfing	Surfing
6.831635	39	Surfing	Surfing
6.848094	39	Surfing	Surfing
6.864275	39	Surfing	Surfing
6.881158	39	Surfing	Surfing
6.898069	39	Surfing	Surfing
6.914424	39	Surfing	Surfing
6.930696	39	Surfing	Surfing
6.947381	39	Surfing	Surfing
6.963668	39	Surfing	Surfing
6.980352	39	Surfing	Surfing
6.997364	39	Surfing	Surfing
7.01403	39	Surfing	Surfing
7.029916	39	Surfing	Surfing
7.046617	39	Surfing	Surfing
7.063274	39	Surfing	Surfing
7.080116	39	Surfing	Surfing
7.097668	39	Surfing	Surfing
9.169213	39	Surfing	Surfing
9.185602	39	Surfing	Surfing
9.202208	39	Surfing	Surfing
9.218884	39	Surfing	Surfing
9.235317	39	Surfing	Surfing
9.251813	39	Surfing	Surfing
9.26839	39	Surfing	Surfing
9.285584	39	Surfing	Surfing
9.301566	39	Surfing	Surfing
9.31898	39	Surfing	Surfing
9.335013	39	Surfing	Surfing
9.351843	39	Surfing	Surfing
9.367915	39	Surfing	Surfing
9.384645	39	Surfing	Surfing
9.401058	39	Surfing	Surfing
9.418807	39	Surfing	Surfing
9.434124	39	Surfing	Surfing
9.451026	39	Surfing	Surfing
9.467337	39	Surfing	Surfing
9.484886	39	Surfing	Surfing
9.634328	39	Surfing	Surfing
9.649888	39	Surfing	Surfing
9.666201	39	Surfing	Surfing
9.68337	39	Surfing	Surfing
9.699571	39	Surfing	Surfing
9.716909	39	Surfing	Surfing
9.732782	39	Surfing	Surfing
9.749445	39	Surfing	Surfing
13.29737	39	Surfing	Surfing
13.31372	39	Surfing	Surfing
13.33066	39	Surfing	Surfing
13.34674	39	Surfing	Surfing
13.36371	39	Surfing	Surfing
13.38079	39	Surfing	Surfing
13.39647	39	Surfing	Surfing
13.41316	39	Surfing	Surfing
13.4296	39	Surfing	Surfing
13.44614	39	Surfing	Surfing
13.46793	39	Surfing	Surfing
13.47933	39	Surfing	Surfing
13.49588	39	Surfing	Surfing
13.51262	39	Surfing	Surfing
13.52965	39	Surfing	Surfing
13.54544	39	Surfing	Surfing
13.56236	39	Surfing	Surfing
13.57873	39	Surfing	Surfing
13.59587	39	Surfing	Surfing
19.29841	39	Surfing	Surfing
19.31563	39	Surfing	Surfing
19.33173	39	Surfing	Surfing
19.34807	39	Surfing	Surfing
19.36478	39	Surfing	Surfing
19.38209	39	Surfing	Surfing
19.39822	39	Surfing	Surfing
19.41439	39	Surfing	Surfing
19.43107	39	Surfing	Surfing
19.44807	39	Surfing	Surfing
19.46433	39	Surfing	Surfing
19.48092	39	Surfing	Surfing
19.49775	39	Surfing	Surfing
19.51413	39	Surfing	Surfing
19.5306	39	Surfing	Surfing
19.54701	39	Surfing	Surfing
19.56363	39	Surfing	Surfing
19.58045	39	Surfing	Surfing
19.59685	39	Surfing	Surfing
19.61365	39	Surfing	Surfing
19.63037	39	Surfing	Surfing
19.81254	39	Surfing	Surfing
19.82896	39	Surfing	Surfing
19.8461	39	Surfing	Surfing
19.86233	39	Surfing	Surfing
19.87873	39	Surfing	Surfing
19.89527	39	Surfing	Surfing
19.9118	39	Surfing	Surfing
19.92844	39	Surfing	Surfing
19.94493	39	Surfing	Surfing
19.96202	39	Surfing	Surfing
19.97811	39	Surfing	Surfing
19.99516	39	Surfing	Surfing
20.01111	39	Surfing	Surfing
20.0283	39	Surfing	Surfing
20.04422	39	Surfing	Surfing
26.9078	39	Surfing	Surfing
26.92464	39	Surfing	Surfing
26.94091	39	Surfing	Surfing
26.95759	39	Surfing	Surfing
26.97426	39	Surfing	Surfing
26.99145	39	Surfing	Surfing
27.00781	39	Surfing	Surfing
27.02409	39	Surfing	Surfing
27.04037	39	Surfing	Surfing
27.05716	39	Surfing	Surfing
27.07364	39	Surfing	Surfing
27.47139	39	Surfing	Surfing
27.48802	39	Surfing	Surfing
0	0		
0.1443298	0		
0.1606851	0		
0.1770004	0		
0.1935419	0		
0.210493	0		
0.2266347	0		
0.2433831	0		
0.2596463	0		
0.2768258	0		
0.2930125	0		
0.3099041	0		
0.3261946	0		
0.343181	0		
0.3593481	0		
0.3761284	0		
0.3924747	0		
0.4099177	0		
0.425579	0		
0.4424888	0		
0.4587554	0		
0.476006	0		
0.4922022	0		
0.5085776	0		
0.5251527	0		
0.542057	0		
0.5582399	0		
0.5754241	0		
0.5913286	0		
0.6083467	0		
0.6247978	0		
0.6410712	0		
0.6582786	0		
0.6748218	0		
0.6908333	0		
0.707568	0		
0.7240866	0		
0.7408139	0		
0.7571159	0		
0.7746129	0		
0.7904006	0		
0.8076676	0		
0.8234401	0		
0.8404758	0		
1.690724	0	Walking	Walking
1.906389	0	Walking	
1.923002	0	Walking	Walking
2.154918	0	Walking	
2.188101	0	Walking	Walking
2.403664	0	Walking	
2.453328	0	Walking	Walking
2.569294	0	Walking	
2.619071	0	Walking	Walking
2.784898	0	Walking	
2.817894	0	Walking	Walking
2.983827	0	Walking	
4.17751	0	Walking	Walking
5.024075	0	Walking	
5.354708	0	Walking	Walking
5.686072	0	Walking	
5.736009	0	Walking	Walking
6.034708	0	Walking	
6.084133	0	Walking	Walking
6.383009	0	Walking	
6.399128	0	Walking	Walking
6.631395	0	Walking	
7.145227	0	Walking	Walking
8.372564	0	Walking	
8.753551	0	Walking	Walking
9.814593	0	Walking	
10.42836	0	Walking	Walking
11.00862	0	Walking	
11.63876	0	Walking	Walking
12.21831	0	Walking	
12.73247	0	Walking	Walking
13.26306	0	Walking	
13.57795	0	Walking	Walking
13.893	0	Walking	
14.12479	0	Walking	Walking
14.40741	0	Walking	
14.50648	0	Walking	Walking
15.10385	0	Walking	
15.51775	0	Walking	Walking
15.78278	0	Walking	
15.79995	0	Walking	Walking
16.08128	0	Walking	
16.11472	0	Walking	Walking
16.23086	0	Walking	
16.24747	0	Walking	Walking
16.36314	0	Walking	
16.39656	0	Walking	Walking
16.48031	0	Walking	
16.97714	0	Walking	Walking
19.69522	0	Walking	
20.04328	0	Walking	Walking
20.39176	0	Walking	Walking
20.52446	0	Walking	
20.59082	0	Walking	Walking
20.7562	0	Walking	Walking
20.77274	0	Walking	Walking
20.92248	0	Walking	Walking
21.02144	0	Walking	
21.2869	0	Walking	Walking
22.46493	0	Walking	
22.61339	0	Walking	Walking
23.39271	0	Walking	
23.42543	0	Walking	Walking
23.5419	0	Walking	
23.57477	0	Walking	Walking
23.64111	0	Walking	
24.20505	0	Walking	Walking
25.36518	0	Walking	
25.64731	0	Walking	Walking
25.84633	0	Walking	
25.91223	0	Walking	Walking
26.01222	0	Walking	
26.04472	0	Walking	Walking
26.11153	0	Walking	
26.14478	0	Walking	Walking
26.34356	0	Walking	
0	0		
0.0165605	0		
0.03327259	0		
0.0500879	0		
0.06643605	0		
0.08300151	0		
0.09943646	0		
0.1328423	1		
0.149162	2		
0.1659178	3		
0.1825409	4		
0.19896	5		
0.2157505	6		
0.2326049	7		
0.2490935	8		
0.2652873	9		
0.2816912	10		
0.2983224	11		
0.3152592	12		
0.3315776	13		
1.79097	1	Surfing	
1.807603	2	Surfing	
1.823922	3	Surfing	
1.840402	4	Surfing	
1.856972	5	Surfing	
