#Time To Switch#	#Num of Incorrect Switch#	#Target Mode#	#Current Mode#
2.022046	59		
2.039249	60		
2.055196	61		
2.072362	62		
2.088034	63		
2.10512	64		
2.121503	65		
2.137874	66		
2.154369	67		
2.171927	68		
2.18759	69		
2.204128	70		
2.220961	71		
2.237622	72		
2.254347	73		
2.271829	74		
2.287626	75		
2.303708	76		
2.321026	77		
2.453353	78		
2.469835	79		
2.486173	80		
2.503207	81		
2.519142	82		
2.535766	83		
2.552601	84		
2.570062	85		
2.58545	86		
2.602015	87		
2.618508	88		
2.635479	89		
2.653236	90		
2.668473	91		
2.684916	92		
2.702147	93		
2.71843	94		
2.734808	95		
2.751892	96		
2.76952	97		
2.784444	98		
2.801196	99		
2.817581	100		
2.834253	101		
2.851275	102		
2.867481	103		
2.884545	104		
2.900697	105		
2.917325	106		
2.933704	107		
2.950924	108		
2.966784	109		
0.01689121	0	Walking	Walking
0.1657744	0	Walking	
0.4979212	0	Walking	Walking
0.8125877	0	Walking	
0.8621197	0	Walking	Walking
0.9614089	0	Walking	
1.210087	0	Walking	Walking
1.59133	0	Walking	
2.188267	0	Walking	Walking
2.652827	0	Walking	
2.818394	0	Walking	Walking
3.780499	0	Walking	
4.144889	0	Walking	Walking
4.311212	0	Walking	
4.394023	0	Walking	Walking
4.526567	0	Walking	
4.708875	0	Walking	Walking
4.775993	0	Walking	Walking
4.792382	0	Walking	Walking
4.874935	0	Walking	Walking
4.957384	0	Walking	
5.073318	0	Walking	Walking
5.238918	0	Walking	
5.371867	0	Walking	Walking
5.538027	0	Walking	
5.902268	0	Walking	Walking
6.2836	0	Walking	
6.399881	0	Walking	Walking
7.626395	0	Walking	
7.891103	0	Walking	Walking
8.206271	0	Walking	
8.421685	0	Walking	Walking
8.570745	0	Walking	
8.654353	0	Walking	Walking
8.769786	0	Walking	
8.935802	0	Walking	Walking
9.101397	0	Walking	
9.433157	0	Walking	Walking
9.930161	0	Walking	
10.08	0	Walking	Walking
10.74362	0	Walking	
11.35731	0	Walking	Walking
11.50622	0	Walking	
11.55578	0	Walking	Walking
11.70485	0	Walking	
11.85431	0	Walking	Walking
12.16944	0	Walking	
12.35134	0	Walking	Walking
12.63373	0	Walking	
13.16412	0	Walking	Walking
14.00974	0	Walking	
14.32423	0	Walking	Walking
14.52415	0	Walking	
14.82186	0	Walking	Walking
15.13676	0	Walking	
15.38565	0	Walking	Walking
15.71688	0	Walking	
15.88281	0	Walking	Walking
0	0		
0.0164628	0		
0.03628191	0		
0.0495741	0		
0.1159027	0		
0.1326523	0		
0.1491557	0		
0.1662936	0		
0.1820949	0		
0.712423	1		
0.7295337	2		
0.745942	3		
0.7625992	4		
0.7792535	5		
0.7955015	6		
0.812566	7		
0.8288258	8		
0.8457112	9		
0.8622831	10		
0.8783268	11		
0.8952596	12		
0.9121458	13		
0.928674	14		
0.9453253	15		
0.9616811	16		
0.9777326	17		
0.9948901	18		
1.010942	19		
1.028278	20		
1.044944	21		
1.060558	22		
1.077231	23		
1.095437	24		
1.110579	25		
0.4814689	1	Segway	
0.4975045	2	Segway	
0.5143111	3	Segway	
0.5308685	4	Segway	
0.5474283	5	Segway	
0.5636652	6	Segway	
0.5806664	7	Segway	
0.5969429	8	Segway	
0.6136553	9	Segway	
0.6298174	10	Segway	
0.6469336	11	Segway	
0.6632259	12	Segway	
0.679769	13	Segway	
0.6962982	14	Segway	
0.7128543	15	Segway	
0.7295223	16	Segway	
0.7465815	17	Segway	
0.7627092	18	Segway	
0.7791968	19	Segway	
0.7955266	20	Segway	
0.8131364	21	Segway	
0.8287786	22	Segway	
0.8459426	23	Segway	
0.8625285	24	Segway	
0.8789082	25	Segway	
1.475732	26	Segway	
1.492984	26	Segway	Segway
36.87075	26	Segway	Segway
36.88726	26	Segway	Segway
36.90429	26	Segway	Segway
36.92077	26	Segway	Segway
36.93684	26	Segway	Segway
36.95369	26	Segway	Segway
36.97012	26	Segway	Segway
36.98707	26	Segway	Segway
37.00323	26	Segway	Segway
37.02046	26	Segway	Segway
37.03648	26	Segway	Segway
37.30172	26	Segway	
37.60002	27	Segway	
37.61664	28	Segway	
37.6339	28	Segway	Segway
0	0		
0.01602602	0		
0.03273372	0		
0.04926628	0		
0.06746876	0		
0.08252637	0		
0.09910294	0		
0.1155967	0		
0.1321343	0		
0.149067	0		
0.1659821	0		
0.1820918	0		
0.1986516	0		
0.2158045	0		
0.2317053	0		
0.2482366	0		
0.2654235	0		
0.281807	0		
0.2981777	0		
0.3147431	0		
0.3309852	0		
0.3482224	0		
0.3650531	0		
0.3808879	0		
0.3975882	0		
0.4143944	0		
0.4307109	0		
0.4471399	0		
0.4643166	0		
0.4807779	0		
0.4969667	0		
0.5133647	0		
0.5302218	0		
0.5469992	0		
0.564246	0		
0.5800315	0		
0.5963008	0		
0.6131415	0		
0.6294301	0		
0.6462463	0		
0.6629884	0		
0.6797181	0		
0.6959822	0		
0.7125749	0		
0.7291859	0		
3.182989	1		
3.199474	2		
3.216956	3		
3.232983	4		
3.249816	5		
3.265842	6		
3.283056	7		
3.298965	8		
3.316267	9		
3.333867	10		
3.349312	11		
3.365655	12		
3.382185	13		
3.39841	14		
3.415708	15		
3.431736	16		
3.448279	17		
3.464667	18		
3.482904	19		
3.498424	20		
3.514467	21		
3.531123	22		
3.547699	23		
3.564467	24		
3.581149	25		
3.597465	26		
3.614252	27		
3.631373	28		
3.647051	29		
3.66391	30		
3.680736	31		
3.697191	32		
3.714281	33		
3.730057	34		
3.746783	35		
3.763206	36		
3.780625	37		
3.796452	38		
3.813099	39		
3.829379	40		
3.846267	41		
3.863121	42		
3.879481	43		
3.896114	44		
3.913115	45		
3.929096	46		
3.94561	47		
3.96255	48		
3.978627	49		
3.995536	50		
4.012928	51		
4.028477	52		
4.045177	53		
4.061874	54		
4.078326	55		
4.094796	56		
4.111321	57		
4.128087	58		
4.144542	59		
4.16095	60		
4.178347	61		
4.194529	62		
4.211794	63		
4.227777	64		
4.244325	65		
4.260643	66		
4.277776	67		
4.294339	68		
4.310333	69		
4.327528	70		
0.01653441	0	Segway	Segway
0	0		
0.0166953	0		
0.03828756	0		
0.05005025	0		
0.06633047	0		
0.08278304	0		
0.0998804	0		
0.1159749	0		
0.1326516	0		
0.1498225	0		
0.1663122	0		
0.1824747	0		
0.1990373	0		
0.215585	0		
0.2322837	0		
0.2491973	0		
0.2652751	0		
0.2817865	0		
0.2987872	0		
0.3149586	0		
0.3315507	0		
0.3488213	0		
0.3650773	0		
0.3815423	0		
0.3978514	0		
0.4145724	0		
0.4314295	0		
4.724906	1	Surfing	
4.741677	2	Surfing	
4.758189	3	Surfing	
4.775172	3	Surfing	Surfing
41.46296	3	Surfing	Surfing
41.47963	3	Surfing	
46.88416	4	Surfing	
46.90078	5	Surfing	
46.91745	6	Surfing	
46.93377	7	Surfing	
46.95065	8	Surfing	
46.96711	9	Surfing	
46.98392	10	Surfing	
47.00024	10	Surfing	Surfing
47.53112	10	Surfing	Surfing
47.54734	10	Surfing	Surfing
47.56391	10	Surfing	Surfing
47.58049	10	Surfing	Surfing
47.59739	10	Surfing	Surfing
47.61359	10	Surfing	Surfing
47.63026	10	Surfing	Surfing
47.64706	10	Surfing	Surfing
47.66369	10	Surfing	Surfing
47.6801	10	Surfing	Surfing
47.6964	10	Surfing	Surfing
47.71315	10	Surfing	Surfing
47.7304	10	Surfing	Surfing
47.74621	10	Surfing	Surfing
47.76297	10	Surfing	Surfing
47.77962	10	Surfing	Surfing
47.7965	10	Surfing	Surfing
47.81267	10	Surfing	Surfing
47.82918	10	Surfing	Surfing
47.84646	10	Surfing	Surfing
47.86263	10	Surfing	Surfing
47.87894	10	Surfing	Surfing
47.89573	10	Surfing	Surfing
47.91196	10	Surfing	Surfing
47.92878	10	Surfing	Surfing
47.94508	10	Surfing	Surfing
47.96244	10	Surfing	Surfing
47.97818	10	Surfing	Surfing
47.99526	10	Surfing	Surfing
48.01139	10	Surfing	Surfing
48.02822	10	Surfing	Surfing
48.0447	10	Surfing	Surfing
48.0613	10	Surfing	Surfing
48.07776	10	Surfing	Surfing
48.09438	10	Surfing	Surfing
48.1112	10	Surfing	Surfing
48.12778	10	Surfing	Surfing
48.1441	10	Surfing	Surfing
48.16196	10	Surfing	Surfing
48.17725	10	Surfing	Surfing
48.19446	10	Surfing	Surfing
48.21027	10	Surfing	Surfing
48.22714	10	Surfing	Surfing
48.24354	10	Surfing	Surfing
48.26033	10	Surfing	Surfing
48.27668	10	Surfing	Surfing
48.29347	10	Surfing	Surfing
48.31019	10	Surfing	
48.52563	11	Surfing	
48.54203	11	Surfing	Surfing
0	0		
0.01637322	0		
0.03403477	0		
0.04991354	0		
0.06734384	0		
0.08294548	0		
0.1001126	0		
0.1161563	0		
0.1328658	0		
0.1495122	0		
0.1660794	0		
0.1822186	0		
0.1992812	0		
0.2158513	0		
0.2328054	0		
0.2485968	0		
0.2653203	0		
0.2820943	0		
0.2988603	0		
0.3159384	0		
0.3325026	0		
0.3485001	0		
0.3648399	0		
0.3816257	0		
0.397864	0		
0.4149784	0		
0.4314608	0		
0.4481719	0		
0.4648139	0		
0.4807087	0		
0.497825	0		
0.5139158	0		
0.5304434	0		
0.5469065	0		
0.5640501	0		
0.5802215	0		
0.5971549	0		
0.6133681	0		
0.630959	0		
0.6465402	0		
0.663092	0		
0.6799293	0		
0.6961648	0		
0.7138698	0		
0.7295976	0		
0.745912	0		
0.762686	0		
0.7798237	0		
0.7956758	0		
0.8128075	0		
0.8289559	0		
0.8459296	0		
0.8620099	0		
0.8788171	0		
0.8953658	0		
0.9121761	0		
0.9285601	0		
2.205399	1	Surfing	
2.222239	2	Surfing	
2.238334	3	Surfing	
2.255254	4	Surfing	
2.271741	5	Surfing	
2.288633	5	Surfing	Surfing
16.43014	5	Surfing	Surfing
16.44662	5	Surfing	Surfing
16.46329	5	Surfing	Surfing
16.48017	5	Surfing	Surfing
16.4962	5	Surfing	Surfing
16.51316	5	Surfing	Surfing
27.12353	5	Surfing	Surfing
27.14	5	Surfing	Surfing
27.15657	5	Surfing	Surfing
27.17303	5	Surfing	Surfing
27.18924	5	Surfing	Surfing
27.2064	5	Surfing	Surfing
27.2226	5	Surfing	Surfing
27.23923	5	Surfing	Surfing
27.25589	5	Surfing	Surfing
27.2728	5	Surfing	Surfing
27.28895	5	Surfing	Surfing
27.30559	5	Surfing	Surfing
27.32205	5	Surfing	Surfing
27.33888	5	Surfing	Surfing
27.35527	5	Surfing	Surfing
27.37251	5	Surfing	Surfing
27.3913	5	Surfing	Surfing
27.40559	5	Surfing	Surfing
27.42643	5	Surfing	Surfing
27.43862	5	Surfing	Surfing
27.45465	5	Surfing	Surfing
27.47167	5	Surfing	Surfing
27.48818	5	Surfing	Surfing
27.50447	5	Surfing	Surfing
27.52125	5	Surfing	Surfing
27.53779	5	Surfing	Surfing
27.55412	5	Surfing	Surfing
27.57139	5	Surfing	Surfing
27.58738	5	Surfing	Surfing
27.60434	5	Surfing	Surfing
27.62041	5	Surfing	Surfing
27.63722	5	Surfing	Surfing
27.65355	5	Surfing	Surfing
27.67046	5	Surfing	Surfing
27.68683	5	Surfing	Surfing
29.245	5	Surfing	Surfing
29.26147	5	Surfing	
29.54364	6	Surfing	
29.56018	6	Surfing	Surfing
30.22331	6	Surfing	Surfing
30.23974	6	Surfing	Surfing
30.2569	6	Surfing	Surfing
32.41185	6	Surfing	Surfing
32.42871	6	Surfing	Surfing
32.44451	6	Surfing	Surfing
32.46129	6	Surfing	Surfing
32.47776	6	Surfing	Surfing
32.49441	6	Surfing	Surfing
32.51101	6	Surfing	Surfing
32.52753	6	Surfing	Surfing
32.54429	6	Surfing	Surfing
32.56136	6	Surfing	Surfing
32.57753	6	Surfing	Surfing
32.59418	6	Surfing	Surfing
32.61041	6	Surfing	Surfing
32.62716	6	Surfing	Surfing
32.6438	6	Surfing	Surfing
32.66043	6	Surfing	Surfing
32.67708	6	Surfing	Surfing
32.69347	6	Surfing	Surfing
32.70983	6	Surfing	Surfing
32.72672	6	Surfing	Surfing
32.74312	6	Surfing	Surfing
32.75998	6	Surfing	Surfing
32.77604	6	Surfing	Surfing
32.80926	6	Surfing	Surfing
32.82615	6	Surfing	Surfing
32.84257	6	Surfing	Surfing
32.85905	6	Surfing	Surfing
32.87583	6	Surfing	Surfing
32.89314	6	Surfing	Surfing
0	0		
0.01875334	0		
0.03414326	0		
0.05038845	0		
0.06709832	0		
0.08354408	0		
0.1000962	0		
0.1172785	0		
0.133421	0		
0.1513613	0		
0.1667183	0		
0.1834883	0		
0.1997816	0		
0.2160841	0		
0.2331967	0		
0.2498622	0		
0.2657698	0		
0.2828787	0		
0.2993898	0		
0.3155067	0		
0.3320774	0		
0.3490545	0		
0.3650981	0		
0.3821428	0		
0.3982767	0		
0.4153338	0		
0.431415	0		
0.453135	0		
0.4653354	0		
0.4812098	0		
0.4978013	0		
0.5147563	0		
0.5319238	0		
0.5474578	0		
0.5640756	0		
1.293379	1	Surfing	
1.309868	2	Surfing	
1.326503	3	Surfing	
1.343699	4	Surfing	
1.359467	5	Surfing	
1.376015	6	Surfing	
1.393198	7	Surfing	
1.409364	8	Surfing	
1.426614	8	Surfing	Surfing
13.8931	8	Surfing	Surfing
13.90967	8	Surfing	Surfing
13.92642	8	Surfing	Surfing
13.94278	8	Surfing	Surfing
13.95934	8	Surfing	Surfing
13.97593	8	Surfing	Surfing
13.9928	8	Surfing	Surfing
14.00953	8	Surfing	Surfing
14.02575	8	Surfing	Surfing
14.04224	8	Surfing	Surfing
14.05898	8	Surfing	Surfing
14.07542	8	Surfing	Surfing
14.09231	8	Surfing	Surfing
14.11072	8	Surfing	Surfing
14.12572	8	Surfing	Surfing
14.14211	8	Surfing	Surfing
14.15868	8	Surfing	Surfing
14.1748	8	Surfing	Surfing
14.19183	8	Surfing	Surfing
14.20804	8	Surfing	Surfing
14.22462	8	Surfing	Surfing
14.24161	8	Surfing	Surfing
14.25868	8	Surfing	Surfing
14.27417	8	Surfing	Surfing
14.29098	8	Surfing	Surfing
14.30742	8	Surfing	Surfing
14.32407	8	Surfing	Surfing
0	0		
0.01621636	0		
0.03314912	0		
0.04982055	0		
0.06614106	0		
0.0824901	0		
0.09913394	0		
0.1160648	0		
0.132403	0		
0.148894	0		
0.1655385	0		
0.1823128	0		
0.1988448	0		
0.2151272	0		
0.2318218	0		
0.2490568	0		
0.2650732	0		
0.2814533	0		
0.2983042	0		
0.31479	0		
0.3310668	0		
0.34798	0		
0.3649248	0		
0.3812255	0		
0.3975464	0		
0.414198	0		
0.4309732	0		
0.4474019	0		
0.4645098	0		
0.4806822	0		
0.4974249	0		
0.5143267	0		
0.5302557	0		
0.5470294	0		
1.409686	1	Surfing	
1.426096	2	Surfing	
1.443014	3	Surfing	
1.459629	4	Surfing	
1.476037	5	Surfing	
1.492279	6	Surfing	
1.508909	7	Surfing	
1.525928	8	Surfing	
1.54225	9	Surfing	
1.559207	10	Surfing	
1.575628	11	Surfing	
1.592496	11	Surfing	Surfing
0	0		
0.01819567	0		
0.03349166	0		
0.04963703	0		
0.06618322	0		
0.08283544	0		
0.1000215	0		
0.1161104	0		
0.1328104	0		
0.1491777	0		
0.1666721	0		
0.1822791	0		
0.1990773	0		
0.2154626	0		
0.23221	0		
0.2492909	0		
0.2653095	0		
0.2818615	0		
0.298541	0		
0.3159056	0		
0.3320045	0		
0.3481827	0		
0.3649471	0		
0.3812543	0		
0.3983259	0		
0.4143932	0		
0.4312212	0		
0.4481515	0		
0.4644388	0		
2.487452	0	Walking	Walking
3.249612	0	Walking	Walking
3.48241	0	Walking	
3.531304	0	Walking	Walking
4.177778	0	Walking	
4.857834	0	Walking	Walking
5.520727	0	Walking	
5.769688	0	Walking	Walking
5.984979	0	Walking	Walking
6.001545	0	Walking	Walking
6.018445	0	Walking	Walking
6.035638	0	Walking	Walking
6.051396	0	Walking	Walking
6.068055	0	Walking	Walking
7.261332	0	Walking	
7.526597	0	Walking	Walking
8.223289	0	Walking	
8.753767	0	Walking	Walking
8.819917	0	Walking	Walking
9.201581	0	Walking	
9.235114	0	Walking	Walking
9.748676	0	Walking	Walking
9.764914	0	Walking	Walking
9.897424	0	Walking	Walking
9.914501	0	Walking	Walking
9.930644	0	Walking	Walking
9.947396	0	Walking	Walking
9.963795	0	Walking	Walking
9.980883	0	Walking	Walking
9.997107	0	Walking	Walking
10.01389	0	Walking	Walking
10.03004	0	Walking	Walking
10.19647	0	Walking	
10.5942	0	Walking	Walking
11.00877	0	Walking	
11.09165	0	Walking	Walking
11.8539	0	Walking	
12.26848	0	Walking	Walking
12.63355	0	Walking	
12.81557	0	Walking	Walking
13.19688	0	Walking	
13.54491	0	Walking	Walking
13.89375	0	Walking	
14.02585	0	Walking	Walking
14.19173	0	Walking	Walking
14.20802	0	Walking	Walking
14.22493	0	Walking	Walking
14.2416	0	Walking	Walking
14.32433	0	Walking	
14.45699	0	Walking	Walking
14.68895	0	Walking	
14.85449	0	Walking	Walking
15.02068	0	Walking	
15.36876	0	Walking	Walking
15.70064	0	Walking	
15.79959	0	Walking	Walking
16.76191	0	Walking	
17.05969	0	Walking	Walking
17.30833	0	Walking	
17.42456	0	Walking	Walking
17.54072	0	Walking	Walking
17.55705	0	Walking	Walking
17.63995	0	Walking	
17.7892	0	Walking	Walking
17.90487	0	Walking	Walking
17.95496	0	Walking	
18.28694	0	Walking	Walking
19.66353	0	Walking	
19.67973	0	Walking	Walking
19.72976	0	Walking	
19.96164	0	Walking	Walking
20.16014	0	Walking	
20.39215	0	Walking	Walking
21.15613	0	Walking	
21.20507	0	Walking	Walking
21.32057	0	Walking	
21.68587	0	Walking	Walking
22.58105	0	Walking	
22.64702	0	Walking	Walking
22.69693	0	Walking	
22.81364	0	Walking	Walking
22.99597	0	Walking	
23.34321	0	Walking	Walking
23.49278	0	Walking	
23.72439	0	Walking	Walking
23.92349	0	Walking	
24.02324	0	Walking	Walking
24.12293	0	Walking	Walking
24.1395	0	Walking	Walking
24.20553	0	Walking	
24.32149	0	Walking	Walking
24.52048	0	Walking	
24.58693	0	Walking	Walking
0	0		
0.01653441	0		
0.04880594	0		
0.0655465	0		
0.08249382	0		
0.09917486	0		
0.1154421	0		
0.1316969	0		
2.171769	1	Surfing	
2.188263	1	Surfing	Surfing
0	0		
0.0157244	0		
0.03283137	0		
0.04935183	0		
0.06582208	0		
0.08258341	0		
0.09896562	0		
0.1157338	0		
0.1320471	0		
0.1487787	0		
0.1657313	0		
0.1817595	0		
0.1985041	0		
0.2151433	0		
0.2325463	0		
0.2478851	0		
0.2645162	0		
0.2839103	0		
0.2980398	0		
0.3144059	0		
0.3307332	0		
0.3473811	0		
0.3643188	0		
0.3806641	0		
2.437413	0	Walking	Walking
2.885127	0	Walking	
3.133631	0	Walking	Walking
3.365478	0	Walking	
3.465103	0	Walking	Walking
3.564658	0	Walking	Walking
3.580996	0	Walking	Walking
3.647259	0	Walking	
3.763466	0	Walking	Walking
3.829762	0	Walking	
3.846889	0	Walking	Walking
3.92974	0	Walking	
4.028682	0	Walking	Walking
4.111583	0	Walking	
4.12834	0	Walking	Walking
4.227869	0	Walking	
4.277528	0	Walking	Walking
4.376873	0	Walking	
4.39398	0	Walking	Walking
4.50948	0	Walking	
4.575846	0	Walking	Walking
4.675571	0	Walking	
4.708643	0	Walking	Walking
4.841238	0	Walking	
4.890893	0	Walking	Walking
4.973604	0	Walking	
5.570614	0	Walking	Walking
7.394442	0	Walking	
7.626057	0	Walking	Walking
7.758787	0	Walking	Walking
7.891475	0	Walking	
7.974436	0	Walking	Walking
8.057778	0	Walking	
8.07391	0	Walking	Walking
8.223042	0	Walking	
8.472161	0	Walking	Walking
9.268009	0	Walking	
9.533676	0	Walking	Walking
9.88106	0	Walking	
10.07997	0	Walking	Walking
10.2954	0	Walking	
10.37826	0	Walking	Walking
10.4944	0	Walking	
10.54422	0	Walking	Walking
10.62698	0	Walking	
10.71012	0	Walking	Walking
10.80997	0	Walking	
10.84277	0	Walking	Walking
10.95862	0	Walking	
11.04142	0	Walking	Walking
11.10761	0	Walking	
11.15773	0	Walking	Walking
11.29039	0	Walking	
11.34027	0	Walking	Walking
11.40658	0	Walking	
11.68802	0	Walking	Walking
13.01479	0	Walking	
13.04778	0	Walking	Walking
13.09783	0	Walking	
13.3793	0	Walking	Walking
13.46231	0	Walking	
13.49583	0	Walking	Walking
13.57824	0	Walking	
13.69437	0	Walking	Walking
13.76079	0	Walking	
13.79429	0	Walking	Walking
14.07569	0	Walking	
14.10924	0	Walking	Walking
14.24185	0	Walking	
14.49053	0	Walking	Walking
17.00968	0	Walking	
17.42428	0	Walking	Walking
17.75602	0	Walking	
18.13694	0	Walking	Walking
18.28673	0	Walking	
18.33615	0	Walking	Walking
18.43616	0	Walking	
18.45218	0	Walking	Walking
18.58473	0	Walking	
18.65102	0	Walking	Walking
18.76723	0	Walking	
18.78363	0	Walking	Walking
18.93281	0	Walking	
19.28107	0	Walking	Walking
21.65214	0	Walking	
21.80173	0	Walking	Walking
22.28281	0	Walking	
22.61378	0	Walking	Walking
22.99565	0	Walking	
23.04535	0	Walking	Walking
23.39297	0	Walking	
23.75756	0	Walking	Walking
23.84101	0	Walking	Walking
23.94032	0	Walking	
24.02334	0	Walking	Walking
24.25546	0	Walking	
24.30534	0	Walking	Walking
0	0		
0.0172722	0		
0.03257718	0		
0.04933603	0		
0.06576008	0		
0.08226071	0		
0.09873808	0		
0.1160199	0		
0.1318236	0		
0.1488069	0		
0.1651857	0		
0.1819966	0		
1.111118	1	Segway	
1.127213	2	Segway	
1.143781	3	Segway	
1.160438	4	Segway	
1.177322	4	Segway	Segway
61.63997	4	Segway	Segway
61.65645	4	Segway	Segway
61.67287	4	Segway	Segway
61.68951	4	Segway	Segway
61.7063	4	Segway	Segway
61.72302	4	Segway	Segway
61.7394	4	Segway	Segway
61.75585	4	Segway	Segway
61.77245	4	Segway	Segway
61.78909	4	Segway	Segway
61.80534	4	Segway	Segway
61.82249	4	Segway	Segway
61.83879	4	Segway	Segway
61.85558	4	Segway	Segway
61.87188	4	Segway	Segway
61.88825	4	Segway	Segway
