#Time To Switch#	#Num of Incorrect Switch#	#Target Mode#	#Current Mode#
5.900667	0	Walking	
6.016831	0	Walking	Walking
6.199347	0	Walking	
6.248851	0	Walking	Walking
6.464529	0	Walking	
6.48157	0	Walking	Walking
6.580545	0	Walking	
6.613997	0	Walking	Walking
6.862605	0	Walking	
6.879035	0	Walking	Walking
7.044713	0	Walking	Walking
7.343402	0	Walking	
7.591978	0	Walking	Walking
8.189575	0	Walking	
8.538228	0	Walking	Walking
8.770079	0	Walking	
9.002559	0	Walking	Walking
9.217486	0	Walking	
9.764524	0	Walking	Walking
9.881166	0	Walking	
9.964078	0	Walking	Walking
10.17887	0	Walking	
10.26209	0	Walking	Walking
10.36127	0	Walking	
10.52754	0	Walking	Walking
10.74255	0	Walking	
10.92565	0	Walking	Walking
11.04131	0	Walking	
11.10761	0	Walking	Walking
11.20665	0	Walking	
11.23993	0	Walking	Walking
11.32323	0	Walking	
11.40625	0	Walking	Walking
11.58886	0	Walking	
11.78785	0	Walking	Walking
12.38402	0	Walking	
12.79837	0	Walking	Walking
12.93119	0	Walking	
13.26274	0	Walking	Walking
13.79313	0	Walking	
13.86008	0	Walking	Walking
14.12542	0	Walking	
14.17496	0	Walking	Walking
0	0		
0.01692908	0		
0.03655635	0		
0.05011425	0		
0.06621502	0		
0.08298973	0		
0.09942127	0		
0.1165683	0		
0.134105	0		
0.1489782	0		
0.165977	0		
0.1831206	0		
0.1993336	0		
0.2158507	0		
0.2324865	0		
0.2496245	0		
0.2660644	0		
0.2825871	0		
0.2990552	0		
0.4806798	1		
0.4977644	2		
0.5145562	3		
0.5304279	4		
0.5470913	5		
0.5637271	6		
0.5802107	7		
0.5965229	8		
0.613332	9		
0.6300072	10		
2.18843	1	Segway	
2.205162	2	Segway	
2.221872	3	Segway	
2.23855	3	Segway	Segway
3.813145	3	Segway	Segway
3.829144	3	Segway	
4.923916	4	Segway	
4.939948	4	Segway	Segway
5.454277	4	Segway	Segway
5.470903	4	Segway	
6.134075	5	Segway	
6.150126	6	Segway	
6.166803	7	Segway	
6.183499	8	Segway	
6.200513	9	Segway	
6.216577	10	Segway	
6.233524	11	Segway	
6.249372	12	Segway	
6.266313	13	Segway	
6.282974	14	Segway	
6.299714	15	Segway	
6.315816	16	Segway	
6.332734	17	Segway	
6.349685	18	Segway	
6.365839	19	Segway	
6.382303	20	Segway	
6.398837	21	Segway	
6.415599	22	Segway	
6.431873	23	Segway	
6.448676	24	Segway	
6.464992	25	Segway	
6.481954	26	Segway	
6.498307	27	Segway	
6.514862	28	Segway	
6.531248	29	Segway	
6.548409	30	Segway	
6.564633	31	Segway	
6.581757	32	Segway	
6.598283	33	Segway	
6.614644	34	Segway	
6.630768	35	Segway	
6.647463	36	Segway	
6.664052	37	Segway	
6.680933	38	Segway	
6.863022	39	Segway	
6.879916	40	Segway	
6.896326	41	Segway	
6.912529	42	Segway	
6.929352	43	Segway	
6.946034	44	Segway	
6.962539	45	Segway	
6.978998	46	Segway	
6.995788	47	Segway	
7.012712	48	Segway	
7.029006	49	Segway	
7.045286	50	Segway	
7.062175	51	Segway	
7.078623	52	Segway	
7.095005	53	Segway	
7.111373	54	Segway	
7.128264	55	Segway	
7.145191	56	Segway	
7.16127	57	Segway	
7.178143	58	Segway	
7.194665	59	Segway	
7.211618	60	Segway	
7.227946	61	Segway	
7.244674	62	Segway	
7.26085	63	Segway	
7.277948	64	Segway	
7.293986	65	Segway	
7.310694	66	Segway	
7.327237	67	Segway	
7.344488	68	Segway	
7.360493	69	Segway	
7.376881	70	Segway	
7.394178	71	Segway	
7.410368	72	Segway	
7.426741	73	Segway	
7.443309	74	Segway	
7.460232	75	Segway	
7.476418	76	Segway	
7.493504	77	Segway	
7.509891	78	Segway	
7.526362	79	Segway	
7.543408	80	Segway	
7.55931	81	Segway	
7.575865	82	Segway	
7.592456	83	Segway	
7.609448	84	Segway	
7.626216	85	Segway	
7.642281	86	Segway	
7.658779	87	Segway	
7.8412	88	Segway	
7.858498	89	Segway	
7.875072	90	Segway	
7.890898	91	Segway	
7.90778	92	Segway	
7.924261	93	Segway	
7.941207	94	Segway	
7.957283	95	Segway	
7.974293	96	Segway	
7.990418	97	Segway	
8.007403	98	Segway	
8.023758	99	Segway	
8.040149	100	Segway	
8.056796	101	Segway	
8.074146	102	Segway	
8.090367	103	Segway	
8.106628	104	Segway	
8.122828	105	Segway	
8.14041	106	Segway	
8.156088	107	Segway	
8.172927	108	Segway	
8.189233	109	Segway	
8.206312	110	Segway	
8.222773	111	Segway	
8.239245	112	Segway	
8.255485	113	Segway	
8.272461	114	Segway	
8.288814	115	Segway	
8.305412	116	Segway	
8.322108	117	Segway	
8.338841	118	Segway	
8.355182	119	Segway	
8.371601	120	Segway	
8.388156	121	Segway	
8.405599	122	Segway	
8.421915	123	Segway	
8.438219	124	Segway	
8.454467	125	Segway	
8.471867	126	Segway	
8.487882	127	Segway	
8.504421	128	Segway	
8.520728	129	Segway	
9.084764	130	Segway	
9.101087	131	Segway	
9.118735	132	Segway	
9.134914	133	Segway	
9.151056	134	Segway	
9.167493	135	Segway	
9.184189	136	Segway	
9.200878	137	Segway	
9.217973	138	Segway	
9.234313	139	Segway	
9.250845	140	Segway	
9.267466	141	Segway	
9.284308	142	Segway	
9.300349	143	Segway	
9.316698	144	Segway	
9.333866	145	Segway	
9.35018	146	Segway	
9.366614	147	Segway	
9.383473	148	Segway	
9.400117	149	Segway	
9.416374	150	Segway	
9.433166	151	Segway	
9.450058	152	Segway	
9.466154	153	Segway	
9.482525	154	Segway	
9.499139	155	Segway	
9.515575	156	Segway	
9.532497	157	Segway	
9.548833	158	Segway	
9.565932	159	Segway	
9.581947	160	Segway	
9.598635	161	Segway	
9.61492	162	Segway	
9.631545	163	Segway	
9.64819	164	Segway	
9.666029	165	Segway	
9.681594	166	Segway	
9.698183	167	Segway	
13.51102	168	Segway	
13.52753	168	Segway	Segway
14.52241	168	Segway	Segway
14.53926	168	Segway	Segway
14.55538	168	Segway	
15.78211	169	Segway	
15.79925	170	Segway	
15.81565	171	Segway	
15.83226	172	Segway	
15.84847	173	Segway	
15.86555	174	Segway	
15.88205	175	Segway	
15.89822	176	Segway	
15.91497	177	Segway	
15.93199	178	Segway	
15.94813	179	Segway	
15.96464	180	Segway	
15.9816	181	Segway	
15.99792	181	Segway	Segway
16.11375	181	Segway	Segway
16.1318	181	Segway	Segway
16.14694	181	Segway	Segway
16.1637	181	Segway	Segway
16.18019	181	Segway	Segway
16.19704	181	Segway	Segway
16.2137	181	Segway	Segway
16.23035	181	Segway	Segway
16.24656	181	Segway	Segway
16.26332	181	Segway	Segway
16.2798	181	Segway	Segway
16.29628	181	Segway	Segway
16.31283	181	Segway	Segway
16.32969	181	Segway	Segway
16.34616	181	Segway	Segway
16.36234	181	Segway	Segway
16.37926	181	Segway	Segway
16.3958	181	Segway	Segway
16.41289	181	Segway	Segway
16.42864	181	Segway	Segway
16.44545	181	Segway	Segway
16.76036	181	Segway	Segway
16.77709	181	Segway	Segway
16.79404	181	Segway	Segway
16.81043	181	Segway	Segway
16.82669	181	Segway	Segway
16.84349	181	Segway	Segway
16.86015	181	Segway	Segway
16.87671	181	Segway	Segway
16.89384	181	Segway	Segway
16.90967	181	Segway	Segway
16.92648	181	Segway	Segway
16.94272	181	Segway	Segway
16.95962	181	Segway	Segway
16.97601	181	Segway	Segway
16.99321	181	Segway	Segway
17.07584	181	Segway	Segway
17.092	181	Segway	Segway
17.10958	181	Segway	Segway
17.12538	181	Segway	Segway
17.14204	181	Segway	Segway
17.15826	181	Segway	Segway
17.17506	181	Segway	
18.98236	182	Segway	
18.99884	182	Segway	Segway
19.77807	182	Segway	Segway
19.7946	182	Segway	
20.77262	183	Segway	
20.78952	183	Segway	Segway
21.4523	183	Segway	
22.31448	184	Segway	
22.33089	184	Segway	Segway
23.45832	184	Segway	Segway
23.47525	184	Segway	Segway
23.49148	184	Segway	
28.7466	185	Segway	
28.7636	186	Segway	
28.78035	187	Segway	
28.79663	188	Segway	
28.81312	189	Segway	
28.83015	190	Segway	
28.84618	191	Segway	
28.86326	192	Segway	
28.87947	193	Segway	
28.89654	194	Segway	
28.91247	195	Segway	
28.92903	196	Segway	
28.94628	197	Segway	
28.96277	198	Segway	
29.99039	199	Segway	
30.00686	200	Segway	
30.0232	201	Segway	
30.04028	202	Segway	
30.05655	203	Segway	
30.07324	204	Segway	
30.08958	205	Segway	
30.10677	206	Segway	
30.12297	207	Segway	
30.1402	208	Segway	
30.15602	209	Segway	
30.17335	210	Segway	
30.18906	211	Segway	
30.20579	212	Segway	
30.22253	213	Segway	
30.23975	214	Segway	
30.25533	215	Segway	
30.27198	216	Segway	
30.28879	217	Segway	
30.30544	218	Segway	
30.32178	219	Segway	
30.33845	220	Segway	
30.35565	221	Segway	
30.37199	222	Segway	
30.38822	223	Segway	
30.40504	224	Segway	
30.42126	225	Segway	
30.43848	226	Segway	
30.45455	227	Segway	
30.47116	228	Segway	
30.48779	229	Segway	
30.50437	230	Segway	
30.52054	231	Segway	
30.53712	232	Segway	
30.55375	233	Segway	
30.5706	234	Segway	
30.58771	235	Segway	
30.60387	236	Segway	
30.62006	237	Segway	
30.637	238	Segway	
30.65335	239	Segway	
30.66982	240	Segway	
30.68686	241	Segway	
30.70334	242	Segway	
30.71964	243	Segway	
30.73637	244	Segway	
30.75286	245	Segway	
30.76953	246	Segway	
30.90265	247	Segway	
30.91885	248	Segway	
30.93529	249	Segway	
30.95168	250	Segway	
30.96898	251	Segway	
30.98524	252	Segway	
31.00177	253	Segway	
31.01827	254	Segway	
31.03507	255	Segway	
31.05115	256	Segway	
31.06798	257	Segway	
31.08436	258	Segway	
31.1018	259	Segway	
31.11749	260	Segway	
31.13411	261	Segway	
31.15075	262	Segway	
31.16785	263	Segway	
31.18407	264	Segway	
31.20036	265	Segway	
31.21708	266	Segway	
31.23379	267	Segway	
31.25009	268	Segway	
31.26702	269	Segway	
31.28325	270	Segway	
31.30108	271	Segway	
31.31712	272	Segway	
31.3336	273	Segway	
31.34996	274	Segway	
31.36664	275	Segway	
31.38285	276	Segway	
31.39997	277	Segway	
31.41608	278	Segway	
31.43288	279	Segway	
31.44928	280	Segway	
31.46577	281	Segway	
31.48255	282	Segway	
31.49927	283	Segway	
31.51553	284	Segway	
31.53227	285	Segway	
31.54874	286	Segway	
31.56554	287	Segway	
31.58184	288	Segway	
31.59836	289	Segway	
31.61483	290	Segway	
31.63202	291	Segway	
31.64798	292	Segway	
31.66537	293	Segway	
31.68126	294	Segway	
31.69815	295	Segway	
31.71447	296	Segway	
31.73138	297	Segway	
31.74771	298	Segway	
31.76449	299	Segway	
31.78087	300	Segway	
31.79737	301	Segway	
31.8141	302	Segway	
31.83073	303	Segway	
31.84715	304	Segway	
31.86366	305	Segway	
31.88037	306	Segway	
31.89772	307	Segway	
31.91353	308	Segway	
31.93028	309	Segway	
31.94667	310	Segway	
31.96363	311	Segway	
31.98009	312	Segway	
32.62677	313	Segway	
32.64289	314	Segway	
32.65941	315	Segway	
32.67609	316	Segway	
32.69344	317	Segway	
34.16793	318	Segway	
34.18521	319	Segway	
34.20131	320	Segway	
34.21796	321	Segway	
34.23482	322	Segway	
34.25139	323	Segway	
34.2674	324	Segway	
34.28417	325	Segway	
34.30061	326	Segway	
34.3174	327	Segway	
34.33395	328	Segway	
34.35038	329	Segway	
34.36716	330	Segway	
34.38406	331	Segway	
34.40017	332	Segway	
34.41691	333	Segway	
34.4333	334	Segway	
34.45012	335	Segway	
34.46648	336	Segway	
34.48322	337	Segway	
34.49961	338	Segway	
34.51663	339	Segway	
34.91465	340	Segway	
34.93058	341	Segway	
34.94734	342	Segway	
34.96382	343	Segway	
34.9809	344	Segway	
34.99678	345	Segway	
35.01376	346	Segway	
35.03002	347	Segway	
35.04716	348	Segway	
35.06325	349	Segway	
35.07978	350	Segway	
35.09644	351	Segway	
35.11328	352	Segway	
35.12963	353	Segway	
35.14597	354	Segway	
35.16292	355	Segway	
35.17962	356	Segway	
35.19607	357	Segway	
35.21275	358	Segway	
35.22917	359	Segway	
35.24582	360	Segway	
35.26244	361	Segway	
35.2789	362	Segway	
35.29535	363	Segway	
35.31198	364	Segway	
35.32869	365	Segway	
35.34529	365	Segway	Segway
35.47805	365	Segway	Segway
35.49466	365	Segway	Segway
35.5113	365	Segway	Segway
35.52766	365	Segway	Segway
35.54393	365	Segway	Segway
35.56076	365	Segway	Segway
35.57793	365	Segway	Segway
35.59394	365	Segway	Segway
35.61035	365	Segway	Segway
35.62688	365	Segway	Segway
35.64408	365	Segway	Segway
35.66005	365	Segway	Segway
35.67672	365	Segway	Segway
35.69341	365	Segway	Segway
35.71017	365	Segway	Segway
35.72666	365	Segway	Segway
35.74319	365	Segway	Segway
35.75952	365	Segway	Segway
35.77639	365	Segway	Segway
35.79264	365	Segway	Segway
35.80998	365	Segway	Segway
35.82595	365	Segway	Segway
35.84298	365	Segway	Segway
35.95879	365	Segway	Segway
35.97573	365	Segway	Segway
35.99194	365	Segway	Segway
36.00828	365	Segway	Segway
36.02474	365	Segway	Segway
36.04177	365	Segway	Segway
36.05791	365	Segway	Segway
36.07446	365	Segway	Segway
36.09121	365	Segway	Segway
36.10821	365	Segway	Segway
36.1246	365	Segway	Segway
36.14149	365	Segway	Segway
36.15736	365	Segway	Segway
36.17429	365	Segway	Segway
36.40633	365	Segway	Segway
36.42302	365	Segway	Segway
36.44016	365	Segway	Segway
36.45632	365	Segway	Segway
36.47263	365	Segway	Segway
36.48901	365	Segway	Segway
36.50578	365	Segway	Segway
36.52219	365	Segway	Segway
36.53867	365	Segway	Segway
36.838	365	Segway	Segway
36.8541	365	Segway	Segway
36.87044	365	Segway	Segway
36.88708	365	Segway	Segway
36.90404	365	Segway	Segway
36.92007	365	Segway	Segway
36.9369	365	Segway	Segway
36.95375	365	Segway	Segway
36.97026	365	Segway	Segway
36.98637	365	Segway	Segway
37.00333	365	Segway	Segway
37.28481	365	Segway	Segway
37.30248	365	Segway	Segway
37.31807	365	Segway	Segway
37.33481	365	Segway	Segway
37.35144	365	Segway	Segway
37.36829	365	Segway	Segway
37.38441	365	Segway	Segway
37.40123	365	Segway	Segway
37.66619	365	Segway	Segway
37.68322	365	Segway	Segway
37.69976	365	Segway	Segway
37.71625	365	Segway	Segway
37.73298	365	Segway	Segway
37.74899	365	Segway	Segway
37.76599	365	Segway	Segway
37.7829	365	Segway	Segway
37.79891	365	Segway	Segway
38.03133	365	Segway	Segway
38.04752	365	Segway	Segway
38.06402	365	Segway	Segway
38.08144	365	Segway	Segway
38.0979	365	Segway	Segway
38.1138	365	Segway	Segway
38.13027	365	Segway	Segway
38.1468	365	Segway	Segway
38.16412	365	Segway	Segway
38.18007	365	Segway	Segway
38.1973	365	Segway	Segway
38.41283	365	Segway	Segway
38.42954	365	Segway	Segway
38.44577	365	Segway	Segway
38.46243	365	Segway	Segway
38.47945	365	Segway	Segway
38.4959	365	Segway	Segway
38.51234	365	Segway	Segway
38.52832	365	Segway	Segway
38.54515	365	Segway	Segway
38.761	365	Segway	Segway
38.77793	365	Segway	Segway
38.79427	365	Segway	Segway
38.81098	365	Segway	Segway
38.82708	365	Segway	Segway
38.84407	365	Segway	Segway
38.86012	365	Segway	Segway
38.87702	365	Segway	Segway
38.90355	365	Segway	Segway
38.91011	365	Segway	Segway
39.09324	365	Segway	Segway
39.10964	365	Segway	Segway
39.1257	365	Segway	Segway
39.1431	365	Segway	Segway
39.15915	365	Segway	Segway
39.1756	365	Segway	Segway
39.19272	365	Segway	Segway
39.20908	365	Segway	Segway
39.2257	365	Segway	Segway
39.24202	365	Segway	Segway
39.50772	365	Segway	Segway
39.52452	365	Segway	Segway
39.54053	365	Segway	Segway
39.55698	365	Segway	Segway
39.57381	365	Segway	Segway
39.58982	365	Segway	Segway
39.60666	365	Segway	Segway
39.62349	365	Segway	Segway
39.6403	365	Segway	Segway
39.6564	365	Segway	Segway
39.6736	365	Segway	Segway
39.69	365	Segway	Segway
39.70609	365	Segway	Segway
39.72293	365	Segway	Segway
39.92267	365	Segway	Segway
39.93972	365	Segway	Segway
39.95557	365	Segway	Segway
39.97198	365	Segway	Segway
39.98837	365	Segway	Segway
40.00544	365	Segway	Segway
40.02119	365	Segway	Segway
40.20389	365	Segway	Segway
40.22121	365	Segway	Segway
40.23706	365	Segway	Segway
40.25333	365	Segway	Segway
40.27025	365	Segway	Segway
40.28662	365	Segway	Segway
40.30317	365	Segway	Segway
40.43661	365	Segway	Segway
40.45259	365	Segway	Segway
40.47019	365	Segway	Segway
40.48606	365	Segway	Segway
40.50234	365	Segway	Segway
40.51913	365	Segway	Segway
40.53571	365	Segway	Segway
40.55248	365	Segway	Segway
40.56829	365	Segway	Segway
40.65157	365	Segway	Segway
40.66833	365	Segway	Segway
40.685	365	Segway	Segway
40.70111	365	Segway	Segway
40.71846	365	Segway	Segway
40.73478	365	Segway	Segway
40.75083	365	Segway	Segway
40.76748	365	Segway	Segway
40.78471	365	Segway	Segway
40.80117	365	Segway	Segway
40.81808	365	Segway	Segway
41.00156	365	Segway	Segway
41.01651	365	Segway	Segway
41.03326	365	Segway	Segway
41.04943	365	Segway	Segway
41.06634	365	Segway	Segway
41.08268	365	Segway	Segway
41.09895	365	Segway	Segway
41.11634	365	Segway	Segway
41.13276	365	Segway	Segway
41.14883	365	Segway	Segway
41.38161	365	Segway	Segway
41.39746	365	Segway	Segway
41.41438	365	Segway	Segway
41.43132	365	Segway	Segway
41.44793	365	Segway	Segway
41.46491	365	Segway	Segway
41.48114	365	Segway	Segway
41.49728	365	Segway	Segway
41.51351	365	Segway	Segway
41.53033	365	Segway	Segway
41.7303	365	Segway	Segway
41.74607	365	Segway	Segway
41.76284	365	Segway	Segway
41.77908	365	Segway	Segway
41.79616	365	Segway	Segway
41.81266	365	Segway	Segway
41.82905	365	Segway	Segway
41.84588	365	Segway	Segway
41.86242	365	Segway	Segway
41.87844	365	Segway	Segway
41.89518	365	Segway	Segway
42.09386	365	Segway	Segway
42.11014	365	Segway	Segway
42.12696	365	Segway	Segway
42.14333	365	Segway	Segway
42.16044	365	Segway	Segway
42.17664	365	Segway	Segway
42.19358	365	Segway	Segway
42.20977	365	Segway	Segway
42.22676	365	Segway	Segway
42.24342	365	Segway	Segway
42.25953	365	Segway	Segway
42.27726	365	Segway	Segway
42.29309	365	Segway	Segway
42.30922	365	Segway	Segway
42.32652	365	Segway	Segway
42.3428	365	Segway	Segway
42.35896	365	Segway	Segway
42.37595	365	Segway	Segway
42.39307	365	Segway	Segway
42.83974	365	Segway	Segway
42.85648	365	Segway	Segway
42.87242	365	Segway	Segway
42.88936	365	Segway	Segway
42.90631	365	Segway	Segway
42.9232	365	Segway	Segway
42.93894	365	Segway	Segway
42.9558	365	Segway	Segway
42.97185	365	Segway	Segway
42.98902	365	Segway	Segway
43.0052	365	Segway	Segway
43.02192	365	Segway	Segway
43.03884	365	Segway	Segway
43.05524	365	Segway	Segway
43.07174	365	Segway	Segway
43.08802	365	Segway	Segway
43.10466	365	Segway	Segway
43.12178	365	Segway	Segway
43.13789	365	Segway	Segway
43.15489	365	Segway	Segway
43.17106	365	Segway	Segway
43.18818	365	Segway	Segway
43.20477	365	Segway	Segway
43.22142	365	Segway	Segway
43.23787	365	Segway	Segway
43.25447	365	Segway	Segway
43.27077	365	Segway	Segway
43.28682	365	Segway	Segway
43.30359	365	Segway	Segway
43.32061	365	Segway	Segway
43.3368	365	Segway	Segway
43.35379	365	Segway	Segway
43.3703	365	Segway	Segway
43.38725	365	Segway	Segway
43.40322	365	Segway	Segway
43.41987	365	Segway	Segway
43.43638	365	Segway	Segway
43.4533	365	Segway	
44.08382	366	Segway	
44.09945	367	Segway	
44.11612	368	Segway	
44.13383	369	Segway	
44.14889	370	Segway	
44.16599	371	Segway	
44.18261	372	Segway	
44.19954	373	Segway	
44.2155	374	Segway	
44.23268	375	Segway	
44.24891	376	Segway	
44.26535	377	Segway	
44.28182	378	Segway	
44.29843	379	Segway	
44.31483	380	Segway	
44.33171	381	Segway	
44.34873	382	Segway	
44.3652	383	Segway	
44.38153	384	Segway	
44.39794	385	Segway	
44.82906	386	Segway	
44.84561	387	Segway	
44.86259	387	Segway	Segway
46.02335	387	Segway	Segway
46.03946	387	Segway	
46.58638	388	Segway	
46.60386	389	Segway	
46.61954	390	Segway	
46.63638	391	Segway	
46.65289	392	Segway	
46.66984	393	Segway	
46.68659	394	Segway	
46.70313	395	Segway	
46.71958	396	Segway	
46.73606	397	Segway	
46.75298	398	Segway	
46.7692	399	Segway	
46.78597	400	Segway	
46.80203	401	Segway	
46.81874	402	Segway	
46.83556	403	Segway	
46.85167	404	Segway	
46.86886	405	Segway	
46.88567	406	Segway	
46.90216	407	Segway	
46.91823	408	Segway	
46.93467	409	Segway	
46.95181	410	Segway	
46.96793	411	Segway	
46.9851	412	Segway	
47.00155	413	Segway	
47.01817	414	Segway	
47.03384	415	Segway	
47.05055	416	Segway	
47.06761	417	Segway	
47.08401	418	Segway	
47.1003	419	Segway	
47.11703	420	Segway	
47.34954	421	Segway	
47.36605	422	Segway	
47.38218	423	Segway	
47.39927	424	Segway	
47.4156	425	Segway	
47.43246	426	Segway	
47.44932	427	Segway	
47.46553	428	Segway	
47.48218	429	Segway	
47.49883	430	Segway	
