#Time To Switch#	#Num of Incorrect Switch#	#Target Mode#	#Current Mode#
1.857341	0	Walking	Walking
2.105945	0	Walking	
2.403986	0	Walking	Walking
2.6032	0	Walking	
2.768475	0	Walking	Walking
2.884554	0	Walking	
3.06723	0	Walking	Walking
3.133356	0	Walking	
4.36023	0	Walking	Walking
5.471936	0	Walking	
5.98554	0	Walking	Walking
6.151589	0	Walking	
6.432799	0	Walking	Walking
6.665631	0	Walking	
6.913653	0	Walking	Walking
7.145557	0	Walking	
7.626925	0	Walking	Walking
7.924711	0	Walking	
8.20686	0	Walking	Walking
8.588349	0	Walking	
8.93643	0	Walking	Walking
9.020629	0	Walking	Walking
9.035845	0	Walking	Walking
9.08589	0	Walking	
9.483538	0	Walking	Walking
9.715579	0	Walking	
9.964129	0	Walking	Walking
11.34065	0	Walking	
11.65499	0	Walking	Walking
11.85348	0	Walking	
12.03616	0	Walking	Walking
12.25131	0	Walking	
12.46668	0	Walking	Walking
12.48341	0	Walking	
12.53359	0	Walking	Walking
12.73213	0	Walking	
12.91448	0	Walking	Walking
13.13045	0	Walking	
13.54448	0	Walking	Walking
14.30784	0	Walking	
14.57292	0	Walking	Walking
14.85477	0	Walking	
15.03708	0	Walking	Walking
15.23608	0	Walking	
15.41849	0	Walking	Walking
15.51879	0	Walking	
15.78308	0	Walking	Walking
16.01517	0	Walking	
16.16454	0	Walking	Walking
16.33068	0	Walking	
16.72873	0	Walking	Walking
17.24227	0	Walking	
17.35884	0	Walking	Walking
18.61858	0	Walking	
18.80053	0	Walking	Walking
18.98343	0	Walking	
19.19867	0	Walking	Walking
19.36434	0	Walking	
19.53109	0	Walking	Walking
19.64697	0	Walking	
0	0		
0.01654004	0		
0.06593138	1		
0.08277801	2		
0.09903285	3		
0.1161259	4		
0.1327704	5		
0.1494751	6		
0.165468	7		
0.1826835	8		
0.8130554	9		
1.028502	0	Walking	Walking
1.260723	0	Walking	
1.525275	0	Walking	Walking
1.740796	0	Walking	
1.956738	0	Walking	Walking
2.089237	0	Walking	
2.520025	0	Walking	Walking
2.918497	0	Walking	
3.050959	0	Walking	Walking
4.178604	0	Walking	
4.377398	0	Walking	Walking
4.576463	0	Walking	
4.775389	0	Walking	Walking
4.957785	0	Walking	
5.139952	0	Walking	Walking
5.256082	0	Walking	
5.454718	0	Walking	Walking
5.621131	0	Walking	
5.83663	0	Walking	Walking
5.952398	0	Walking	
6.383955	0	Walking	Walking
6.731787	0	Walking	
6.781759	0	Walking	Walking
6.815368	0	Walking	
6.963924	0	Walking	Walking
7.991246	0	Walking	
8.223354	0	Walking	Walking
8.389514	0	Walking	
8.555326	0	Walking	Walking
8.753571	0	Walking	
8.903094	0	Walking	Walking
9.002357	0	Walking	
9.201196	0	Walking	Walking
9.367334	0	Walking	
9.583132	0	Walking	Walking
9.731632	0	Walking	
9.996927	0	Walking	Walking
10.57767	0	Walking	
10.72723	0	Walking	Walking
10.94341	0	Walking	
11.10815	0	Walking	Walking
11.2909	0	Walking	
11.42391	0	Walking	Walking
11.55575	0	Walking	
11.8051	0	Walking	Walking
11.95385	0	Walking	
12.10299	0	Walking	Walking
12.21891	0	Walking	
12.40193	0	Walking	Walking
13.19711	0	Walking	
13.26332	0	Walking	Walking
13.3967	0	Walking	
13.57861	0	Walking	Walking
13.76092	0	Walking	
13.89408	0	Walking	Walking
14.04282	0	Walking	
0	0		
0.01630413	0		
0.03316874	1		
0.04960834	2		
0.06607088	3		
0.08313636	4		
0.09940453	5		
0.1157902	6		
0.1321954	7		
0.1499335	8		
0.1665988	9		
0.1820198	10		
0.1986063	11		
0.2150583	12		
0.2319576	13		
0.2482373	14		
0.2656617	15		
1.856596	1	Segway	
1.873491	1	Segway	Segway
16.92695	1	Segway	
17.78885	2	Segway	
17.80581	3	Segway	
17.82252	3	Segway	Segway
23.8567	3	Segway	Segway
23.87345	3	Segway	Segway
23.88987	3	Segway	Segway
23.90667	3	Segway	Segway
23.92293	3	Segway	Segway
23.94066	3	Segway	Segway
23.95607	3	Segway	Segway
23.97253	3	Segway	Segway
23.98948	3	Segway	Segway
24.00597	3	Segway	Segway
24.02233	3	Segway	Segway
24.03887	3	Segway	Segway
24.05585	3	Segway	Segway
24.07215	3	Segway	Segway
24.08914	3	Segway	Segway
24.10556	3	Segway	Segway
24.12192	3	Segway	Segway
24.1388	3	Segway	Segway
24.15515	3	Segway	Segway
24.17219	3	Segway	Segway
24.18861	3	Segway	Segway
24.20506	3	Segway	Segway
24.22129	3	Segway	Segway
24.23787	3	Segway	Segway
24.25512	3	Segway	Segway
24.27223	3	Segway	Segway
24.28792	3	Segway	Segway
24.3041	3	Segway	Segway
24.32066	3	Segway	Segway
24.33755	3	Segway	Segway
24.3542	3	Segway	Segway
24.37081	3	Segway	Segway
24.38769	3	Segway	Segway
24.40381	3	Segway	Segway
24.4202	3	Segway	Segway
24.43669	3	Segway	
24.88435	4	Segway	
24.901	5	Segway	
24.91776	5	Segway	Segway
26.02874	5	Segway	Segway
26.04552	5	Segway	Segway
26.06186	5	Segway	Segway
26.07909	5	Segway	Segway
26.09522	5	Segway	Segway
26.1119	5	Segway	Segway
26.12838	5	Segway	Segway
26.14462	5	Segway	Segway
26.16108	5	Segway	Segway
26.17872	5	Segway	Segway
26.19468	5	Segway	
26.44281	6	Segway	
26.45984	7	Segway	
26.47706	7	Segway	Segway
29.89184	7	Segway	Segway
29.90863	7	Segway	Segway
29.92479	7	Segway	Segway
29.99118	7	Segway	Segway
30.00811	7	Segway	
30.67067	8	Segway	
30.68819	8	Segway	Segway
34.76569	8	Segway	Segway
34.78228	8	Segway	Segway
34.79866	8	Segway	Segway
34.81486	8	Segway	Segway
34.83152	8	Segway	
35.18016	9	Segway	
35.19664	9	Segway	Segway
36.00892	9	Segway	Segway
36.02593	9	Segway	Segway
36.04221	9	Segway	
36.32363	10	Segway	
36.34105	11	Segway	
36.35704	12	Segway	
36.37349	13	Segway	
36.3903	14	Segway	
36.40672	15	Segway	
36.42331	16	Segway	
36.43979	17	Segway	
36.45722	18	Segway	
36.47305	19	Segway	
36.48951	20	Segway	
36.50598	21	Segway	
36.52289	22	Segway	
36.5393	23	Segway	
36.55572	24	Segway	
36.57285	25	Segway	
36.58958	26	Segway	
36.60577	27	Segway	
36.62218	28	Segway	
37.02008	29	Segway	
37.35154	30	Segway	
37.36842	31	Segway	
37.38516	32	Segway	
37.4018	33	Segway	
37.41811	34	Segway	
37.4346	35	Segway	
37.45141	36	Segway	
37.46786	37	Segway	
37.48422	38	Segway	
37.50076	39	Segway	
37.51825	40	Segway	
37.53392	41	Segway	
37.55053	42	Segway	
37.56708	43	Segway	
37.58381	44	Segway	
37.60005	45	Segway	
37.61695	46	Segway	
37.63326	47	Segway	
37.65077	48	Segway	
37.66679	49	Segway	
37.68328	50	Segway	
37.7002	51	Segway	
37.71702	52	Segway	
37.73299	53	Segway	
37.74967	54	Segway	
37.76608	55	Segway	
37.78341	56	Segway	
37.79957	57	Segway	
37.81585	58	Segway	
38.29665	59	Segway	
38.31387	59	Segway	Segway
0	0		
0.01688475	0		
0.03335381	0		
0.0499112	0		
0.06702752	0		
0.0835747	0		
0.09964727	0		
0.1163076	0		
0.132727	0		
0.1496422	0		
0.1665759	0		
0.1826565	0		
0.1990497	0		
0.2164192	0		
0.2321034	0		
0.2486905	0		
0.2660065	0		
0.2822359	0		
0.2982992	0		
0.3152413	0		
0.3315324	0		
0.3485985	0		
0.365234	0		
0.3812675	0		
0.3977623	0		
0.4149307	0		
0.4309791	0		
0.4475408	0		
0.464903	0		
0.4811218	0		
0.4980038	0		
0.5142168	0		
1.575951	1	Segway	
1.59227	1	Segway	Segway
16.81217	1	Segway	Segway
16.82811	1	Segway	Segway
16.84488	1	Segway	Segway
16.86152	1	Segway	Segway
16.8775	1	Segway	
17.22612	2	Segway	
17.24376	3	Segway	
17.25892	4	Segway	
17.27573	5	Segway	
17.29236	5	Segway	Segway
0	0		
0.01653725	0		
0.0382545	0		
0.04987245	0		
0.06701853	0		
0.08307126	0		
0.09963703	0		
0.1159303	0		
0.1327379	0		
0.1494298	0		
0.1662675	0		
0.1822452	0		
0.1989117	0		
0.2158246	0		
0.2322457	0		
0.2486416	0		
0.2655657	0		
0.2821358	0		
0.2982298	0		
0.3148203	0		
0.3316418	0		
0.3482293	0		
0.3652281	0		
0.3810161	0		
0.397762	0		
0.4143646	0		
0.4306914	0		
0.4474704	0		
0.4654538	0		
0.4808261	0		
0.4970931	0		
0.5136734	0		
0.5301799	0		
0.547163	0		
0.5638344	0		
3.166968	1	Surfing	
3.183879	2	Surfing	
3.200202	3	Surfing	
3.217021	4	Surfing	
3.233057	4	Surfing	Surfing
3.945686	4	Surfing	Surfing
3.962552	4	Surfing	Surfing
3.979969	4	Surfing	
4.824262	5	Surfing	
4.841108	5	Surfing	Surfing
9.865116	5	Surfing	Surfing
9.880926	5	Surfing	Surfing
9.898257	5	Surfing	Surfing
9.914818	5	Surfing	Surfing
9.93082	5	Surfing	Surfing
9.947974	5	Surfing	Surfing
9.96421	5	Surfing	Surfing
9.981019	5	Surfing	Surfing
9.997424	5	Surfing	Surfing
10.01407	5	Surfing	
10.11365	6	Surfing	
10.13004	7	Surfing	
10.14714	8	Surfing	
10.1632	9	Surfing	
10.17949	10	Surfing	
10.1965	11	Surfing	
10.21302	12	Surfing	
10.22979	13	Surfing	
10.24606	14	Surfing	
10.26307	15	Surfing	
10.27884	16	Surfing	
10.76057	17	Surfing	
10.77631	18	Surfing	
10.793	18	Surfing	Surfing
11.35693	18	Surfing	Surfing
11.3731	18	Surfing	Surfing
11.38966	18	Surfing	Surfing
11.40644	18	Surfing	
11.888	19	Surfing	
11.90367	20	Surfing	
11.92041	21	Surfing	
11.93741	22	Surfing	
11.95348	22	Surfing	Surfing
12.94806	22	Surfing	Surfing
12.96674	22	Surfing	Surfing
12.98124	22	Surfing	Surfing
12.99828	22	Surfing	Surfing
13.01437	22	Surfing	Surfing
13.03235	22	Surfing	Surfing
13.04762	22	Surfing	Surfing
13.06513	22	Surfing	Surfing
13.08154	22	Surfing	Surfing
13.09768	22	Surfing	Surfing
13.11445	22	Surfing	Surfing
13.13038	22	Surfing	Surfing
13.14811	22	Surfing	Surfing
13.16422	22	Surfing	Surfing
13.18085	22	Surfing	Surfing
13.19685	22	Surfing	Surfing
13.21345	22	Surfing	Surfing
13.22988	22	Surfing	Surfing
13.24752	22	Surfing	Surfing
13.26332	22	Surfing	Surfing
13.27986	22	Surfing	Surfing
13.29674	22	Surfing	Surfing
13.31307	22	Surfing	Surfing
13.32939	22	Surfing	Surfing
13.34575	22	Surfing	Surfing
13.36254	22	Surfing	Surfing
13.37942	22	Surfing	Surfing
13.39633	22	Surfing	Surfing
13.41227	22	Surfing	Surfing
13.4288	22	Surfing	Surfing
13.44576	22	Surfing	Surfing
13.46204	22	Surfing	Surfing
13.47854	22	Surfing	Surfing
13.49507	22	Surfing	Surfing
13.51208	22	Surfing	Surfing
13.52861	22	Surfing	
13.82679	23	Surfing	
13.8437	24	Surfing	
13.85977	24	Surfing	Surfing
15.25327	24	Surfing	Surfing
15.26945	24	Surfing	Surfing
15.28603	24	Surfing	Surfing
15.30223	24	Surfing	Surfing
15.31899	24	Surfing	Surfing
15.33557	24	Surfing	Surfing
15.35338	24	Surfing	
15.83296	25	Surfing	
15.85005	25	Surfing	Surfing
17.54095	25	Surfing	Surfing
17.55712	25	Surfing	Surfing
17.57344	25	Surfing	Surfing
17.5905	25	Surfing	Surfing
17.60765	25	Surfing	Surfing
17.6236	25	Surfing	Surfing
17.6397	25	Surfing	Surfing
17.65733	25	Surfing	Surfing
17.67332	25	Surfing	Surfing
17.69004	25	Surfing	Surfing
17.70592	25	Surfing	Surfing
17.7227	25	Surfing	Surfing
17.73955	25	Surfing	Surfing
17.7564	25	Surfing	Surfing
17.77289	25	Surfing	Surfing
17.78893	25	Surfing	Surfing
17.80577	25	Surfing	Surfing
17.82287	25	Surfing	Surfing
17.83889	25	Surfing	Surfing
17.85547	25	Surfing	Surfing
17.87207	25	Surfing	Surfing
17.88907	25	Surfing	Surfing
17.905	25	Surfing	Surfing
17.92187	25	Surfing	Surfing
17.9391	25	Surfing	Surfing
17.95475	25	Surfing	Surfing
17.97187	25	Surfing	Surfing
17.98799	25	Surfing	Surfing
18.00467	25	Surfing	Surfing
18.02112	25	Surfing	Surfing
18.03755	25	Surfing	Surfing
18.05434	25	Surfing	Surfing
18.07115	25	Surfing	Surfing
18.08788	25	Surfing	Surfing
18.10395	25	Surfing	Surfing
18.12152	25	Surfing	Surfing
18.13726	25	Surfing	Surfing
18.15459	25	Surfing	Surfing
18.1704	25	Surfing	Surfing
18.18697	25	Surfing	Surfing
18.20391	25	Surfing	Surfing
18.22108	25	Surfing	Surfing
18.31976	25	Surfing	Surfing
18.33659	25	Surfing	Surfing
18.35318	25	Surfing	
18.81741	26	Surfing	
18.83347	27	Surfing	
18.84995	27	Surfing	Surfing
23.14413	27	Surfing	Surfing
23.1609	27	Surfing	Surfing
23.17793	27	Surfing	Surfing
23.19435	27	Surfing	Surfing
23.2103	27	Surfing	Surfing
26.31037	27	Surfing	Surfing
26.32735	27	Surfing	Surfing
26.34421	27	Surfing	Surfing
26.36011	27	Surfing	Surfing
26.37688	27	Surfing	Surfing
26.39372	27	Surfing	Surfing
26.40977	27	Surfing	Surfing
27.98462	27	Surfing	Surfing
28.00142	27	Surfing	Surfing
28.01778	27	Surfing	Surfing
28.03434	27	Surfing	Surfing
28.05116	27	Surfing	Surfing
28.0689	27	Surfing	Surfing
28.08429	27	Surfing	Surfing
28.23341	27	Surfing	Surfing
28.2505	27	Surfing	Surfing
28.26694	27	Surfing	Surfing
28.28308	27	Surfing	Surfing
28.29958	27	Surfing	Surfing
28.31613	27	Surfing	Surfing
28.33295	27	Surfing	Surfing
28.34935	27	Surfing	Surfing
28.36626	27	Surfing	Surfing
28.3825	27	Surfing	Surfing
28.39936	27	Surfing	Surfing
28.41594	27	Surfing	Surfing
28.43237	27	Surfing	Surfing
28.44881	27	Surfing	Surfing
28.46562	27	Surfing	Surfing
28.48197	27	Surfing	Surfing
28.49847	27	Surfing	Surfing
28.51531	27	Surfing	Surfing
28.53253	27	Surfing	Surfing
28.54832	27	Surfing	Surfing
28.56561	27	Surfing	Surfing
28.58174	27	Surfing	Surfing
28.59907	27	Surfing	Surfing
28.61505	27	Surfing	Surfing
28.63162	27	Surfing	Surfing
28.64814	27	Surfing	Surfing
28.66487	27	Surfing	
29.14527	28	Surfing	
29.16188	29	Surfing	
29.17822	30	Surfing	
29.19583	31	Surfing	
29.21164	32	Surfing	
29.22825	32	Surfing	Surfing
30.32294	32	Surfing	Surfing
30.33932	32	Surfing	Surfing
30.35542	32	Surfing	Surfing
30.37206	32	Surfing	Surfing
30.38865	32	Surfing	Surfing
30.40551	32	Surfing	Surfing
30.42198	32	Surfing	Surfing
30.43838	32	Surfing	Surfing
30.45494	32	Surfing	Surfing
30.47197	32	Surfing	Surfing
30.48842	32	Surfing	
30.76983	33	Surfing	
30.78648	34	Surfing	
30.80348	35	Surfing	
30.81967	36	Surfing	
30.8365	37	Surfing	
30.85276	38	Surfing	
30.87025	39	Surfing	
30.88582	40	Surfing	
30.90248	41	Surfing	
30.91919	42	Surfing	
30.93604	42	Surfing	Surfing
0	0		
0.01611411	0		
0.03310829	0		
0.04945675	0		
0.06602066	0		
0.08330376	0		
0.0997136	0		
0.1159182	0		
0.1321309	0		
0.1488008	0		
0.1655811	0		
0.1876112	0		
0.1985301	0		
0.2153947	0		
0.232196	0		
0.2484242	0		
0.2648685	0		
0.2817442	0		
0.2981795	0		
0.3145903	0		
0.331573	0		
0.3475817	0		
0.3646775	0		
0.3808632	0		
0.3976587	0		
0.4142403	0		
0.4307295	0		
0.4472999	0		
0.4639044	0		
0.480694	0		
0.4973237	0		
0.5134099	0		
0.5303188	0		
0.5467786	0		
0.5635461	0		
0.5803531	0		
0.5965695	0		
0.6131756	0		
0.6297522	0		
0.6463715	0		
0.6627557	0		
0.6790964	0		
0.6961771	0		
0.7123383	0		
0.7289899	0		
0.7454289	0		
0.762247	0		
0.7789082	0		
0.7951872	0		
1.525995	1	Surfing	
1.541977	2	Surfing	
1.558579	3	Surfing	
1.575187	4	Surfing	
1.592316	5	Surfing	
1.608479	6	Surfing	
1.624808	7	Surfing	
1.641363	8	Surfing	
1.658419	9	Surfing	
1.67467	9	Surfing	Surfing
18.66786	9	Surfing	Surfing
18.68437	9	Surfing	Surfing
18.70091	9	Surfing	Surfing
18.71768	9	Surfing	Surfing
18.73424	9	Surfing	Surfing
18.75081	9	Surfing	Surfing
18.7676	9	Surfing	Surfing
18.7839	9	Surfing	Surfing
18.80139	9	Surfing	Surfing
18.81699	9	Surfing	Surfing
18.83378	9	Surfing	Surfing
18.85041	9	Surfing	Surfing
18.86709	9	Surfing	Surfing
18.88382	9	Surfing	Surfing
18.89985	9	Surfing	Surfing
18.91717	9	Surfing	Surfing
18.93386	9	Surfing	Surfing
18.95004	9	Surfing	Surfing
18.96628	9	Surfing	Surfing
18.98289	9	Surfing	Surfing
18.99975	9	Surfing	Surfing
19.23136	9	Surfing	Surfing
19.24888	9	Surfing	Surfing
19.26486	9	Surfing	Surfing
19.28156	9	Surfing	Surfing
19.29774	9	Surfing	Surfing
19.3144	9	Surfing	Surfing
19.33161	9	Surfing	Surfing
19.34764	9	Surfing	
19.77838	10	Surfing	
19.79532	10	Surfing	Surfing
21.70193	10	Surfing	Surfing
21.71899	10	Surfing	Surfing
0	0		
0.01615596	0		
0.03343843	0		
0.0495668	0		
0.07205594	0		
0.08337878	0		
0.09937911	0		
0.1161107	0		
0.1328358	0		
0.1493632	0		
0.1663778	0		
0.1827036	0		
0.1988791	0		
0.2156027	0		
0.2325863	0		
0.2488601	0		
0.266225	0		
0.2821144	0		
0.298125	0		
0.3148919	0		
0.3317159	0		
0.3478911	0		
0.3645691	0		
0.3814433	0		
0.3978513	0		
0.4146309	0		
0.4309199	0		
0.4474023	0		
0.464274	0		
0.4804935	0		
0.4970962	0		
0.5140345	0		
0.530643	0		
0.5469834	0		
0.5637885	0		
1.193712	0	Walking	Walking
1.459414	0	Walking	
1.724625	0	Walking	Walking
1.9069	0	Walking	
2.122345	0	Walking	Walking
2.304499	0	Walking	
2.470208	0	Walking	Walking
2.653248	0	Walking	
2.884974	0	Walking	Walking
3.283051	0	Walking	
3.846238	0	Walking	Walking
4.078792	0	Walking	
4.194472	0	Walking	Walking
5.322772	0	Walking	
5.521158	0	Walking	Walking
5.703073	0	Walking	
5.835792	0	Walking	Walking
6.084586	0	Walking	
6.316484	0	Walking	Walking
6.532501	0	Walking	
6.6157	0	Walking	Walking
6.848101	0	Walking	
7.294929	0	Walking	Walking
8.421868	0	Walking	
8.587702	0	Walking	Walking
8.836555	0	Walking	
8.969248	0	Walking	Walking
9.15111	0	Walking	
9.316891	0	Walking	Walking
9.450037	0	Walking	
9.781054	0	Walking	Walking
10.82625	0	Walking	
10.90915	0	Walking	Walking
11.14077	0	Walking	
11.2902	0	Walking	Walking
11.47229	0	Walking	
11.62218	0	Walking	Walking
11.85382	0	Walking	
11.95387	0	Walking	Walking
12.81513	0	Walking	
13.27908	0	Walking	Walking
13.52865	0	Walking	
13.64404	0	Walking	Walking
13.84306	0	Walking	
14.09179	0	Walking	Walking
14.55644	0	Walking	
14.72208	0	Walking	Walking
15.00367	0	Walking	
15.10333	0	Walking	Walking
15.28541	0	Walking	
15.43541	0	Walking	Walking
15.58401	0	Walking	
15.78275	0	Walking	Walking
16.7112	0	Walking	
16.89359	0	Walking	Walking
17.05982	0	Walking	
17.19236	0	Walking	Walking
17.32484	0	Walking	
17.60658	0	Walking	Walking
17.78896	0	Walking	
18.08745	0	Walking	Walking
18.4852	0	Walking	
18.80003	0	Walking	Walking
