#Time To Switch#	#Num of Incorrect Switch#	#Target Mode#	#Current Mode#
17.44027	0	Walking	
17.45672	0	Walking	Walking
17.67247	0	Walking	
17.70555	0	Walking	Walking
17.85468	0	Walking	
17.95434	0	Walking	Walking
18.10325	0	Walking	
18.26939	0	Walking	Walking
18.38525	0	Walking	
18.71659	0	Walking	Walking
20.25951	0	Walking	
20.30861	0	Walking	Walking
20.45788	0	Walking	
20.54114	0	Walking	Walking
20.72314	0	Walking	
20.73947	0	Walking	Walking
20.82225	0	Walking	
21.02135	0	Walking	Walking
22.49771	0	Walking	
22.5472	0	Walking	Walking
22.72983	0	Walking	
22.77986	0	Walking	Walking
22.96182	0	Walking	
22.99502	0	Walking	Walking
23.11182	0	Walking	
23.22708	0	Walking	Walking
23.39308	0	Walking	
23.4095	0	Walking	Walking
23.57551	0	Walking	
23.62525	0	Walking	Walking
23.77463	0	Walking	
23.95652	0	Walking	Walking
24.88422	0	Walking	
25.16589	0	Walking	Walking
26.06148	0	Walking	
26.14394	0	Walking	Walking
26.27639	0	Walking	
26.36	0	Walking	Walking
26.4755	0	Walking	
26.55845	0	Walking	Walking
26.65824	0	Walking	
26.85726	0	Walking	Walking
26.99004	0	Walking	
27.15592	0	Walking	Walking
28.36654	0	Walking	
28.48244	0	Walking	Walking
28.64869	0	Walking	
28.68165	0	Walking	Walking
28.84768	0	Walking	
28.86377	0	Walking	Walking
29.0466	0	Walking	
29.06339	0	Walking	Walking
0	0		
0.01662343	0		
0.03647389	0		
0.04907701	0		
0.0657026	0		
0.08204083	0		
0.09903099	0		
0.1154681	0		
0.1320875	0		
0.3971686	1		
0.4138513	2		
0.4306303	3		
0.4468799	4		
0.4635439	5		
0.4800545	6		
0.4969631	7		
0.5131906	8		
0.530332	9		
0.5466514	10		
0.5631675	11		
0.5793545	12		
0.5959803	13		
0.6128806	14		
0.6293125	15		
0.6456023	16		
0.6625203	17		
0.6789602	18		
0.6957442	19		
0.7121187	20		
0.7292109	21		
0.7451241	22		
0.7624847	23		
0.7783393	24		
0.7948524	25		
0.8116578	26		
0.8288488	27		
0.8451226	28		
0.8617311	29		
0.8778933	30		
0.8948828	31		
0.9108763	32		
0.9274967	33		
0.9446493	34		
0.9610381	35		
0.9773105	36		
0.9939991	37		
1.010447	38		
1.027259	39		
1.043568	40		
1.060016	41		
1.076594	42		
6.24946	43		
6.266226	44		
6.282576	45		
6.298919	46		
6.316129	47		
6.332354	48		
6.349169	49		
6.365385	50		
6.381972	51		
6.398808	52		
6.415308	53		
6.431709	54		
6.448522	55		
6.465302	56		
6.481865	57		
6.498057	58		
6.514878	59		
6.531501	60		
6.547925	61		
6.564358	62		
6.580994	63		
6.597813	64		
6.614007	65		
6.630618	66		
6.647302	67		
6.664232	68		
6.680767	69		
6.697258	70		
6.713583	71		
6.730581	72		
6.746803	73		
6.763556	74		
6.78084	75		
6.796978	76		
6.813161	77		
6.829964	78		
6.846242	79		
6.863418	80		
6.879828	81		
6.896435	82		
6.912738	83		
6.929591	84		
6.945846	85		
6.962301	86		
6.979441	87		
6.995974	88		
7.012096	89		
7.028847	90		
7.0456	91		
7.062163	92		
2.884809	1	Surfing	
2.901048	1	Surfing	Surfing
0	0		
0.01637419	0		
0.0340981	0		
0.05028134	0		
0.06658641	0		
0.08733585	0		
0.1004594	0		
0.1166458	0		
0.1328873	0		
0.1500631	0		
0.1661962	0		
0.182818	0		
0.199098	0		
0.2157072	0		
0.2328569	0		
0.2496075	0		
0.265375	0		
0.2821153	0		
0.2989951	0		
0.3158262	0		
0.3319304	0		
0.3489293	0		
0.365044	0		
0.3813875	0		
0.3980209	0		
0.4150299	0		
0.4316143	0		
0.4484163	0		
0.4644284	0		
0.03358351	0	Walking	Walking
0.1334013	0	Walking	
0.2329735	0	Walking	Walking
0.4644475	0	Walking	
0.5643615	0	Walking	Walking
0.7133349	0	Walking	
0.9618443	0	Walking	Walking
1.127503	0	Walking	
1.326765	0	Walking	Walking
3.614662	0	Walking	
3.880017	0	Walking	Walking
3.896834	0	Walking	Walking
3.913457	0	Walking	Walking
3.929658	0	Walking	Walking
3.945966	0	Walking	Walking
3.964053	0	Walking	Walking
3.979394	0	Walking	Walking
4.012084	0	Walking	
4.162014	0	Walking	Walking
4.327086	0	Walking	
4.394029	0	Walking	Walking
4.476575	0	Walking	
4.609197	0	Walking	Walking
4.709342	0	Walking	
4.807823	0	Walking	Walking
4.924465	0	Walking	
5.404931	0	Walking	Walking
5.487926	0	Walking	
5.985452	0	Walking	Walking
7.2614	0	Walking	
7.344776	0	Walking	Walking
7.526679	0	Walking	
7.576615	0	Walking	Walking
7.725849	0	Walking	
7.825525	0	Walking	Walking
7.941103	0	Walking	
8.090448	0	Walking	Walking
8.256127	0	Walking	
8.372239	0	Walking	Walking
9.880801	0	Walking	
9.980092	0	Walking	Walking
10.56171	0	Walking	
11.50588	0	Walking	Walking
12.11993	0	Walking	
12.20239	0	Walking	Walking
12.33481	0	Walking	
12.40093	0	Walking	Walking
12.56705	0	Walking	
12.59972	0	Walking	Walking
12.81587	0	Walking	
12.88169	0	Walking	Walking
13.06444	0	Walking	
13.54492	0	Walking	Walking
14.29083	0	Walking	
14.5394	0	Walking	Walking
15.68367	0	Walking	
15.73381	0	Walking	Walking
15.88254	0	Walking	
16.0152	0	Walking	Walking
16.11497	0	Walking	
16.24743	0	Walking	Walking
16.79469	0	Walking	
17.05951	0	Walking	Walking
17.6066	0	Walking	
17.80526	0	Walking	Walking
0	0		
0.01625267	0		
0.03390249	0		
0.08322129	1		
0.1023488	2		
0.1162335	3		
0.1335838	4		
0.1496719	5		
0.1660167	6		
0.18288	7		
0.1998286	8		
1.658072	9		
1.675198	10		
1.691183	11		
1.708827	12		
1.724461	13		
1.741078	14		
1.758264	15		
1.774047	16		
1.79103	17		
1.80792	18		
1.823931	19		
1.840223	20		
1.85726	21		
1.873521	22		
1.890565	23		
1.90764	24		
1.924672	25		
1.93983	26		
1.956589	27		
1.973067	28		
1.98999	29		
2.006347	30		
2.022728	31		
2.039957	32		
2.05606	33		
2.072834	34		
2.089164	35		
2.105982	36		
2.122731	37		
2.139366	38		
2.15597	39		
2.172355	40		
2.18907	41		
2.205238	42		
2.221591	43		
2.23846	44		
2.255937	45		
2.271932	46		
2.288174	47		
2.304981	48		
2.321072	49		
2.338125	50		
0.0164458	0	Surfing	Surfing
11.02539	0	Surfing	Surfing
11.04114	0	Surfing	Surfing
11.05789	0	Surfing	Surfing
11.07469	0	Surfing	Surfing
11.091	0	Surfing	Surfing
11.1075	0	Surfing	Surfing
11.12454	0	Surfing	Surfing
11.14123	0	Surfing	Surfing
11.15751	0	Surfing	Surfing
11.17402	0	Surfing	Surfing
11.19082	0	Surfing	Surfing
11.20767	0	Surfing	Surfing
11.22336	0	Surfing	Surfing
11.24075	0	Surfing	Surfing
11.25661	0	Surfing	Surfing
11.27335	0	Surfing	Surfing
11.29025	0	Surfing	Surfing
11.30651	0	Surfing	Surfing
11.32307	0	Surfing	Surfing
11.3402	0	Surfing	Surfing
11.35669	0	Surfing	Surfing
11.37268	0	Surfing	Surfing
11.39036	0	Surfing	Surfing
11.4063	0	Surfing	Surfing
11.42315	0	Surfing	Surfing
11.43911	0	Surfing	Surfing
11.4561	0	Surfing	Surfing
11.47207	0	Surfing	Surfing
11.48972	0	Surfing	Surfing
11.50543	0	Surfing	Surfing
11.52194	0	Surfing	Surfing
11.53845	0	Surfing	Surfing
11.55511	0	Surfing	Surfing
11.57212	0	Surfing	Surfing
11.58867	0	Surfing	Surfing
11.60479	0	Surfing	Surfing
0	0		
0.01637357	0		
0.03285068	0		
0.04953921	0		
0.06576739	0		
0.08295005	0		
0.09910508	0		
0.1155875	0		
0.1323231	0		
0.1488743	0		
0.1652863	0		
0.1824262	0		
0.1984163	0		
0.2151355	0		
0.2317279	0		
0.2481496	0		
0.2647761	0		
0.2814789	0		
0.2985549	0		
0.3142942	0		
0.3310181	0		
0.3480817	0		
0.3641943	0		
0.3809572	0		
0.9776554	1		
0.9945073	2		
1.010868	3		
1.027449	4		
1.043918	5		
1.060653	6		
1.159988	7		
1.176474	8		
1.193194	9		
1.209932	10		
1.226429	11		
1.242769	12		
1.259499	13		
1.276326	14		
0.01689653	0	Walking	Walking
0.04943815	0	Walking	
0.09924582	0	Walking	Walking
0.2317301	0	Walking	
0.3975806	0	Walking	Walking
0.5801147	0	Walking	
0.6299354	0	Walking	Walking
0.745813	0	Walking	
0.9613484	0	Walking	Walking
1.077567	0	Walking	
1.226507	0	Walking	Walking
2.553176	0	Walking	
2.669144	0	Walking	Walking
4.095166	0	Walking	
4.161235	0	Walking	Walking
4.277558	0	Walking	
4.393472	0	Walking	Walking
4.47639	0	Walking	
4.609166	0	Walking	Walking
4.741519	0	Walking	
4.824741	0	Walking	Walking
4.957193	0	Walking	
5.073173	0	Walking	Walking
5.189379	0	Walking	
5.33868	0	Walking	Walking
5.454428	0	Walking	
5.868619	0	Walking	Walking
7.775957	0	Walking	
7.792045	0	Walking	Walking
7.924862	0	Walking	
8.041418	0	Walking	Walking
8.190465	0	Walking	
8.240033	0	Walking	Walking
8.356009	0	Walking	
8.455708	0	Walking	Walking
8.538446	0	Walking	
8.721104	0	Walking	Walking
8.837139	0	Walking	
9.036088	0	Walking	Walking
9.119291	0	Walking	
9.566205	0	Walking	Walking
10.07994	0	Walking	
10.37835	0	Walking	Walking
10.87586	0	Walking	
11.04172	0	Walking	Walking
11.20712	0	Walking	
11.22389	0	Walking	Walking
11.37334	0	Walking	
11.43965	0	Walking	Walking
11.53879	0	Walking	
11.93687	0	Walking	Walking
12.7488	0	Walking	
13.06395	0	Walking	Walking
13.51179	0	Walking	
13.6448	0	Walking	Walking
13.79354	0	Walking	
13.82638	0	Walking	Walking
13.99215	0	Walking	
14.04235	0	Walking	Walking
14.14151	0	Walking	
14.30723	0	Walking	Walking
15.16976	0	Walking	
15.33551	0	Walking	Walking
15.46837	0	Walking	
15.48472	0	Walking	Walking
15.68483	0	Walking	
15.73314	0	Walking	Walking
15.83333	0	Walking	
16.13114	0	Walking	Walking
17.47366	0	Walking	
17.52386	0	Walking	Walking
17.63972	0	Walking	
17.72237	0	Walking	Walking
17.88886	0	Walking	
17.93807	0	Walking	Walking
18.05403	0	Walking	
18.18677	0	Walking	Walking
18.35265	0	Walking	
18.36926	0	Walking	Walking
0	0		
0.01583046	0		
0.03245141	0		
0.2312186	1		
0.2478083	2		
0.2647268	3		
0.2813478	4		
0.2979836	5		
0.3140568	6		
0.3313498	7		
0.3472956	8		
0.3639745	9		
0.3804591	10		
0.3973562	11		
0.4143278	12		
0.4303638	13		
0.4469599	14		
0.463636	15		
0.480066	16		
0.4965707	17		
0.5130717	18		
0.5303127	19		
0.6301447	1	Surfing	
0.6467731	2	Surfing	
0.6632391	3	Surfing	
0.6800646	3	Surfing	Surfing
0	0		
