SubjectID,Condition,Level,Pass,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350
12,0,3,0,0.2079208,0.05148515,0.04950495,0.03168317,0.01584158,0.01782178,0.01584158,0.01584158,0.04356436,0.04554456,0.01584158,0.01782178,0.01584158,0.01584158,0.01782178,0.01584158,0.01584158,0.01584158,0.01782178,0.01584158,0.01584158,0.01782178,0.01584158,0.01584158,0.01584158,0.01782178,0.01584158,0.01584158,0.01782178,0.01584158,0.01584158,0.03366337,0.03564357,0.08118812,0.009900991,0
12,0,3,1,0.1584507,0.05809859,0.01584507,0.01408451,0.01408451,0.01584507,0.01408451,0.01408451,0.0193662,0.02816901,0.01408451,0.01408451,0.01408451,0.01584507,0.01408451,0.01408451,0.01584507,0.01408451,0.02112676,0.04753521,0.06338028,0.04401409,0.04753521,0.04225352,0.04577465,0.06514084,0.04577465,0.06866197,0,0,0,0,0,0,0.008802816,0.03169014
15,1,1,0,0.3553387,0.02238806,0.007462686,0.007462686,0.006888634,0.1125143,0.01205511,0.07233065,0.01148106,0.01148106,0.01148106,0.02525832,0.008610792,0.0912744,0,0,0,0,0,0,0,0.09988519,0.01033295,0.009758897,0.02698048,0.004592422,0.005166475,0.00401837,0.005166475,0.004592422,0.00401837,0.05338691,0.004592422,0.00401837,0.00401837,0.003444317
15,1,1,1,0.1863286,0.0154355,0.0154355,0.01653804,0.1278942,0.01433297,0.1201764,0.01323043,0.01323043,0.01323043,0.1256891,0,0,0,0,0,0,0.09151047,0.008820287,0.008820287,0.009922823,0.009922823,0.007717751,0.07166483,0.03197354,0.002205072,0.003307607,0.002205072,0.003307607,0.002205072,0.005512679,0.0584344,0.005512679,0.005512679,0.005512679,0.004410143
15,1,2,0,0.1603229,0.03690888,0.01268743,0.01153402,0.1072664,0.0438293,0.01384083,0.01038062,0.01038062,0.01384083,0.01730104,0.1084198,0.01730104,0.1557093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04152249,0.005767012,0.00461361,0.00461361,0.005767012,0.0438293,0.1683968,0.003460207,0.002306805
15,1,2,1,0.1145038,0.09499576,0.01187447,0.009329941,0.01017812,0.01272265,0.1128075,0.03562341,0.02120441,0.09838846,0.01272265,0.01357082,0.01187447,0.01272265,0.08481764,0.02374894,0.005937235,0.005089059,0.005089059,0.06361323,0.005089059,0.005089059,0.005089059,0.005937235,0.005089059,0.005937235,0.006785411,0.005089059,0.006785411,0.02714165,0.08566582,0.05513147,0.005089059,0.004240882,0.005937235,0.005089059
15,1,3,0,0.1205575,0.1038328,0.01114983,0.007665505,0.005574913,0.005574913,0.004878049,0.02857143,0.1003484,0.006271777,0.02229965,0.02229965,0.03135888,0.07665505,0.01811847,0.01811847,0.03275261,0.01533101,0.0195122,0.06411149,0.01463415,0.07944251,0.006271777,0.006968641,0.005574913,0.006968641,0.006271777,0.00836237,0.07874564,0,0,0,0.04738676,0.02090592,0.002090592,0.001393728
15,1,3,1,0.1566633,0.008138352,0.008138352,0.008138352,0.008138352,0.01119023,0.02746694,0.006103764,0.1057986,0.004069176,0.004069176,0.003051882,0.003051882,0.003051882,0.003051882,0.004069176,0.07121058,0.006103764,0.03763988,0.1078332,0.01424212,0.01119023,0.1027467,0.009155646,0.01220753,0.01017294,0.034588,0.01322482,0.01220753,0.07527976,0.1180061,0,0,0,0,0
16,0,1,0,0.3128205,0.02461538,0.01641026,0.0174359,0.0174359,0.0851282,0.0174359,0.01641026,0.0174359,0.01641026,0.06974359,0.06974359,0.0625641,0,0,0,0.01333333,0.0174359,0.01641026,0.01846154,0.01641026,0.01641026,0.01641026,0.01846154,0.01641026,0.008205128,0.009230769,0.008205128,0.008205128,0.0225641,0.008205128,0.008205128,0.009230769,0.008205128,0.008205128,0.008205128
16,0,1,1,0.2091295,0.01804671,0.01804671,0.01698514,0.01910828,0.1019108,0.09341826,0.01804671,0.01804671,0.01698514,0.01804671,0.01804671,0.01804671,0.07537156,0.02123142,0,0,0,0,0,0.04458599,0.01804671,0.01804671,0.01698514,0.08067941,0.00955414,0.008492569,0.008492569,0.00955414,0.008492569,0.00955414,0.05201699,0.008492569,0.008492569,0.00955414,0.008492569
16,0,2,0,0.3106181,0.1045959,0.03803487,0.03803487,0.04120444,0.03961965,0.03803487,0.03961965,0.04120444,0.1378764,0.01267829,0.01426307,0.01267829,0.01267829,0.01267829,0.01426307,0.01267829,0.009508717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01584786,0.05388273
16,0,2,1,0.2473812,0.01933924,0.02014504,0.02014504,0.02014504,0.08460919,0.01933924,0.02014504,0.06446414,0.02256245,0.02014504,0.01933924,0.02095085,0.01933924,0.02014504,0.01933924,0.0918614,0.01128122,0.05640613,0.006446414,0.007252216,0.006446414,0.006446414,0.007252216,0.006446414,0.006446414,0.006446414,0.007252216,0.006446414,0.006446414,0.03223207,0,0,0,0.06365834,0.01369863
16,0,3,0,0.1792929,0.01136364,0.01010101,0.01010101,0.01010101,0.01136364,0.01010101,0.01010101,0.01136364,0.0290404,0.01010101,0.01010101,0.01136364,0.01010101,0.01010101,0.01010101,0.01136364,0.01893939,0.01010101,0.01010101,0.1098485,0.03282828,0.03156566,0.03030303,0.04166667,0.03156566,0.03156566,0.03030303,0.03282828,0.08080808,0.02020202,0.02020202,0.02146465,0.02146465,0.02020202,0.03787879
16,0,3,1,0.2161922,0.007117438,0.007117438,0.008007118,0.007117438,0.007117438,0.008007118,0.008896797,0.0658363,0.007117438,0.008007118,0.007117438,0.007117438,0.008007118,0.007117438,0.04893238,0.008007118,0.007117438,0.007117438,0.08629894,0.02135231,0.02313167,0.05427046,0.02135231,0.02224199,0.02313167,0.02135231,0.02135231,0.02313167,0.02224199,0.1245552,0.01512455,0.02313167,0.01512455,0.03113879,0
17,1,1,0,0.2090762,0.005672609,0.05186386,0.01539708,0.01539708,0.2017828,0.005672609,0.004862237,0.004862237,0.004862237,0.005672609,0.004862237,0.0089141,0.1183144,0,0,0,0,0,0.07536466,0.02755267,0.01458671,0.03079416,0.08022691,0.006482982,0.004862237,0.004051864,0.004051864,0.003241491,0.004862237,0.06807131,0.004862237,0.004051864,0.004051864,0.003241491,0.002431118
17,1,1,1,0.1451271,0.01165254,0.01165254,0.01165254,0.1122881,0.02012712,0.1016949,0.02118644,0.02118644,0.02118644,0.08898305,0.02542373,0.03601695,0.00529661,0.00529661,0.004237288,0.00529661,0.004237288,0.00529661,0.007415254,0.1175847,0.007415254,0.006355932,0.1493644,0.007415254,0.007415254,0.00529661,0.03389831,0,0,0,0,0,0,0,0
17,1,2,0,0.1133005,0.009852217,0.009031199,0.1256158,0.00821018,0.006568145,0.02463054,0.01970443,0.08949097,0.01067324,0.00821018,0.009852217,0.005747126,0.004926108,0.004926108,0.004926108,0.004926108,0.006568145,0.1272578,0.02216749,0.04187192,0.0270936,0.01559934,0.01067324,0.01067324,0.01149425,0.009852217,0.01149425,0.02955665,0.05665025,0.01559934,0.01149425,0.01231527,0.1050903,0.006568145,0.007389163
17,1,2,1,0.1306695,0.006479481,0.007559395,0.007559395,0.1133909,0.009719222,0.008639309,0.008639309,0.1058315,0.01187905,0.01511879,0.01403888,0.01295896,0.01187905,0.02051836,0.06155507,0,0.06263499,0.01727862,0.02915767,0.02807775,0.01943844,0.01403888,0.01403888,0.01295896,0.01295896,0.01187905,0.009719222,0.01079914,0.03239741,0.07451404,0.01727862,0.07775377,0.003239741,0.003239741,0.002159827
17,1,3,0,0.1886792,0.006289308,0.006289308,0.0115304,0.02096436,0.02096436,0.01991614,0.07861635,0.009433962,0.01781971,0.02620545,0.007337526,0.004192872,0.00524109,0.06708595,0.007337526,0.006289308,0.01362683,0.07337526,0.02201258,0.01781971,0.05974843,0.01991614,0.02096436,0.02201258,0.01467505,0.0115304,0.0115304,0.0115304,0.0932914,0.04926625,0.02830189,0.006289308,0.007337526,0.00524109,0.007337526
17,1,3,1,0.1148256,0.01671512,0.02107558,0.02107558,0.02107558,0.02180232,0.02180232,0.08357558,0.01598837,0.01235465,0.01162791,0.05377907,0.01453488,0.0130814,0.01598837,0.0181686,0.01889535,0.04869186,0.05959302,0.04069768,0.0559593,0.02107558,0.06976745,0.01017442,0.01017442,0.009447674,0.01090116,0.01017442,0.01090116,0.01162791,0.06613372,0,0,0.04796512,0.01162791,0.008720931
18,0,1,0,0.4470939,0.02980626,0.0461997,0.02682563,0.0804769,0.02831595,0.02533532,0.02384501,0.02384501,0.02682563,0.02384501,0.02384501,0.03278689,0,0,0,0,0,0,0,0,0,0,0,0,0.02086438,0.02682563,0.01490313,0.0119225,0.0119225,0.0119225,0.01341282,0.0119225,0.0119225,0.01341282,0.0119225
18,0,1,1,0.2933105,0.01372213,0.4391081,0.2538593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,2,0,0.1345029,0.01988304,0.01871345,0.01988304,0.02222222,0.01988304,0.05964912,0.01988304,0.01871345,0.01871345,0.01988304,0.01988304,0.01871345,0.01988304,0.01988304,0.01871345,0.04795321,0.04093567,0.04093567,0.03274854,0.01871345,0.01988304,0.01871345,0.01988304,0.01988304,0.01871345,0.01988304,0.01871345,0.01988304,0.03157895,0.01403509,0.04327485,0.0128655,0.01637427,0.01052632,0.06549708
18,0,2,1,0.3625593,0.01895735,0.1706161,0.1421801,0.3056872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,3,0,0.1951515,0.02060606,0.02060606,0.01939394,0.02060606,0.01939394,0.02060606,0.01939394,0.02060606,0.02060606,0.01939394,0.05939394,0.02060606,0.02060606,0.02060606,0.01939394,0.02060606,0.01939394,0.02060606,0.01939394,0.02060606,0.0230303,0.04121212,0.03030303,0,0,0,0,0,0,0,0,0,0.2242424,0.0339394,0.00969697
18,0,3,1,0.4004474,0.01789709,0.01789709,0.03131991,0.1879195,0.01789709,0.02013423,0.03355705,0.1230425,0.1498881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,0,0.1558797,0.01002735,0.00911577,0.01093892,0.01093892,0.01823154,0.09480401,0.1048314,0.0118505,0.01002735,0.00911577,0.01458523,0.08477666,0.1257976,0,0,0,0,0,0,0.01914312,0.0319052,0.04466727,0.03372835,0.08568824,0.004557885,0.005469462,0.003646308,0.005469462,0.005469462,0.005469462,0.006381039,0.01002735,0.05834093,0.005469462,0.003646308
19,1,1,1,0.1024546,0.01173959,0.01173959,0.1654216,0.01707577,0.0149413,0.0565635,0.01173959,0.01173959,0.01280683,0.01067236,0.1483458,0.01067236,0.009605123,0.009605123,0.01280683,0.04589114,0,0,0.05869797,0.01280683,0.01280683,0.0149413,0.1067236,0.005336179,0.007470651,0.007470651,0.005336179,0.007470651,0.006403415,0.006403415,0.06403415,0.005336179,0.004268943,0.005336179,0.005336179
19,1,2,0,0.260929,0.01775956,0.01639344,0.0136612,0.01229508,0.01502732,0.1325137,0.0136612,0.01229508,0.01502732,0.09699453,0.0136612,0.01229508,0.01502732,0.01502732,0.1680328,0,0,0,0,0,0,0,0,0,0,0,0,0.03005464,0.008196721,0.008196721,0.008196721,0.006830601,0.008196721,0.009562842,0.09016393
19,1,2,1,0.1847507,0.01612903,0.01466276,0.01466276,0.01759531,0.01466276,0.01612903,0.202346,0.01759531,0.1173021,0.01466276,0.01612903,0.01466276,0.01612903,0.01759531,0.1744868,0,0,0,0,0,0,0,0,0,0,0,0.02932551,0.007331378,0.005865103,0.007331378,0.005865103,0.005865103,0.008797654,0.0542522,0.005865103
19,1,3,0,0.1941392,0.01190476,0.00915751,0.008241759,0.008241759,0.008241759,0.008241759,0.007326007,0.06684982,0.01373626,0.00915751,0.09065934,0.01190476,0.04304029,0.008241759,0.008241759,0.00915751,0.008241759,0.01007326,0.00915751,0.01007326,0.1272894,0.02014652,0.08333334,0.00915751,0.00915751,0.00915751,0.00915751,0.008241759,0.01190476,0.03663004,0.03937729,0.005494506,0.007326007,0.05494506,0.01465201
19,1,3,1,0.03429603,0.06046931,0.00631769,0.00631769,0.00631769,0.00631769,0.007220217,0.00631769,0.02527076,0.1137184,0.007220217,0.00631769,0.007220217,0.05595668,0.0198556,0.02075812,0.03068592,0.01714801,0.01714801,0.01624549,0.01895307,0.07761732,0.09115523,0.0198556,0.01805054,0.01895307,0.0198556,0.02075812,0.03249098,0.1416968,0,0,0,0,0,0.06949458
20,0,1,0,0.1679389,0.05648855,0.0259542,0.0259542,0.02442748,0.02442748,0.06412214,0.05801527,0.07328244,0.0519084,0.0259542,0.0259542,0.04122137,0.06870229,0.01832061,0,0,0,0,0,0,0,0,0.04427481,0.06412214,0.01374046,0.01221374,0.01221374,0.01221374,0.01374046,0.01221374,0.01221374,0.01374046,0.01221374,0.01221374,0.01221374
20,0,1,1,0.1724138,0.05938697,0.03256705,0.03256705,0.03065134,0.05938697,0.07854406,0.05172414,0.03065134,0.03256705,0.03256705,0.03065134,0.0651341,0.04022988,0.05172414,0.03065134,0.0440613,0,0,0,0,0,0,0,0,0,0,0,0.01340996,0.01532567,0.01532567,0.01724138,0.01532567,0.01532567,0.01532567,0.01724138
20,0,2,0,0.4894552,0.03251318,0.01405975,0.01493849,0.01405975,0.01845343,0.0202109,0.01493849,0.01405975,0.01493849,0.02811951,0.02899824,0.02899824,0.02460457,0,0,0,0,0.03690685,0.01405975,0.01493849,0.01405975,0.01493849,0.01405975,0.01493849,0.01493849,0.01405975,0.01493849,0.01405975,0.01493849,0.008787346,0.007029877,0.007908612,0.007029877,0.007029877,0.007029877
20,0,2,1,0.1183746,0.05477032,0.01590106,0.01413428,0.01413428,0.01590106,0.04063604,0.02120141,0.01413428,0.01413428,0.01413428,0.01590106,0.01413428,0.07420494,0.04770318,0.04416961,0.04240283,0.04946997,0.04416961,0.04770318,0.03180212,0.03180212,0.0229682,0.01413428,0.01590106,0.01413428,0.01413428,0.01590106,0.01413428,0.01413428,0.03710247,0.01590106,0.04063604,0,0,0
20,0,3,0,0.08785249,0.01518438,0.00867679,0.01193059,0.00867679,0.00867679,0.009761388,0.00867679,0.009761388,0.01626898,0.00867679,0.01409978,0.04446855,0.03687636,0.02711497,0.02711497,0.02603037,0.02819957,0.04555315,0.06073753,0.06290673,0.04555315,0.04555315,0.07809111,0.04229935,0.02603037,0.02603037,0.03253796,0.06399132,0.04013015,0.009761388,0.02277657,0,0,0,0
20,0,3,1,0.1341991,0.01731602,0.02489178,0.01731602,0.03787879,0.05519481,0.02272727,0.01839827,0.01731602,0.01839827,0.01731602,0.01839827,0.01839827,0.01731602,0.01839827,0.01731602,0.01839827,0.01731602,0.01839827,0.01839827,0.02056277,0.02705628,0.01839827,0.01839827,0.01731602,0.01731602,0.02380952,0.03571429,0.03463203,0.08116883,0.04437229,0.05844156,0.03246753,0.009740259,0.008658009,0.008658009
22,0,1,0,0.2037815,0.03151261,0.01890756,0.01890756,0.03151261,0.1071429,0.06512605,0.05042017,0.05252101,0.07352941,0.05252101,0.0882353,0.01890756,0.01680672,0.01680672,0.01890756,0.01680672,0.03361345,0.01890756,0.01680672,0.01680672,0.01890756,0.01260504,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,1,1,0.2840691,0.0268714,0.04414587,0.04990403,0.04990403,0.07101727,0.08253359,0.04798464,0.04990403,0.04606526,0.04798464,0.04990403,0.04606526,0.04798464,0.05566218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,2,0,0.3283262,0.03218884,0.01931331,0.01716738,0.01716738,0.03004292,0.04935622,0.01716738,0.01716738,0.01931331,0.03648069,0.111588,0.09656652,0.01716738,0.01716738,0.01931331,0.01716738,0.06223176,0.01716738,0.01931331,0.01716738,0.01716738,0.004291845,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,2,1,0.2007952,0.02186879,0.01988072,0.01590457,0.01789264,0.01590457,0.01988072,0.04970179,0.01590457,0.01590457,0.01789264,0.01590457,0.01590457,0.01789264,0.01590457,0.01590457,0.01590457,0.01789264,0.01590457,0.01590457,0.01789264,0.01590457,0.03578529,0.01590457,0.01789264,0.03777336,0.04771372,0.05168986,0.06163022,0.03180914,0.03180914,0.03578529,0.03976143,0,0,0
22,0,3,0,0.4711539,0.01098901,0.01098901,0.01098901,0.01236264,0.01098901,0.01098901,0.01236264,0.01098901,0.01098901,0.01098901,0.01236264,0.01098901,0.01098901,0.01236264,0.01098901,0.01098901,0.01098901,0.01236264,0.01098901,0.01098901,0.01236264,0.08653846,0.04258242,0.02335165,0.02197802,0.02335165,0.02197802,0.02335165,0.0260989,0.0206044,0,0,0,0,0
22,0,3,1,0.3807947,0.03311258,0.02980132,0.02649007,0.02649007,0.02980132,0.02649007,0.02649007,0.03311258,0.09271523,0.0794702,0.0794702,0.05629139,0.05629139,0.02317881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,0,0.1864831,0.007509387,0.1013767,0.008760951,0.1414268,0.003754694,0.003754694,0.003754694,0.006257822,0.003754694,0.003754694,0.005006258,0.006257822,0.07133918,0,0,0,0,0.07884856,0.01001252,0.005006258,0.006257822,0.08886108,0.002503129,0.002503129,0.002503129,0.06508135,0.001251564,0.002503129,0.02503129,0.007509387,0.08760951,0.002503129,0.001251564,0.0387985,0.01877347
23,1,1,1,0.09153318,0.1418764,0.1266209,0.03051106,0.03051106,0.02517163,0.006864989,0.003813883,0.005339436,0.01525553,0.01067887,0.06712434,0.004576659,0.02059497,0.006102212,0.007627765,0.01601831,0.01067887,0.05644546,0.006864989,0.04424104,0.008390542,0.006864989,0.04271549,0.01067887,0.064836,0.004576659,0.003051106,0.01830664,0.009916095,0.0846682,0.00228833,0.003813883,0.003051106,0.003051106,0.005339436
23,1,2,0,0.1766784,0.005889282,0.004711425,0.005889282,0.08598351,0.005889282,0.003533569,0.004711425,0.007067138,0.08127209,0.01295642,0.01177856,0.05771496,0.003533569,0.004711425,0.004711425,0.04122497,0.1060071,0.01177856,0.02355713,0.005889282,0.007067138,0.007067138,0.05771496,0.008244994,0.009422851,0.01766784,0.008244994,0.004711425,0.005889282,0.06124853,0.01413428,0.03062426,0.005889282,0.008244994,0.08833922
23,1,2,1,0.1433486,0.07110091,0.005733944,0.004587156,0.006880734,0.1318807,0.03440367,0.04243119,0.005733944,0.004587156,0.005733944,0.005733944,0.003440367,0.006880734,0.004587156,0.01720183,0.07110091,0.01261468,0.01261468,0.008027523,0.0103211,0.008027523,0.0103211,0.008027523,0.0103211,0.009174312,0.02293578,0.0309633,0.01834862,0.06766055,0.02408257,0.01949541,0.0825688,0.06651376,0.005733944,0.006880734
23,1,3,0,0.1686526,0.008249313,0.009165903,0.008249313,0.008249313,0.009165903,0.008249313,0.06691109,0.005499542,0.005499542,0.003666361,0.004582951,0.02108158,0.01191567,0.01008249,0.04857928,0.05316224,0.004582951,0.002749771,0.004582951,0.08615948,0.02291476,0.005499542,0.002749771,0.005499542,0.003666361,0.003666361,0.005499542,0.002749771,0.02474794,0.007332722,0.05774519,0.1585701,0.02474794,0.01008249,0.1154904
23,1,3,1,0.1635338,0.01315789,0.06390978,0.03195489,0.0112782,0.04417294,0.004699248,0.003759399,0.005639098,0.004699248,0.06672932,0.004699248,0.02819549,0.03101504,0.009398497,0.01879699,0.01597744,0.01503759,0.08928572,0.002819549,0.03947369,0.02725564,0.002819549,0.002819549,0.003759399,0.003759399,0.05733083,0.002819549,0.005639098,0.06954888,0.07236842,0.008458647,0.01409774,0.04793233,0.006578947,0.006578947
24,0,1,0,0.3278418,0.02965404,0.02635914,0.02635914,0.02965404,0.02635914,0.1499176,0.02635914,0.02800659,0.02800659,0.07413509,0.02635914,0.008237232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06919275,0.01317957,0.01482702,0.01317957,0.01317957,0.01317957,0.01482702,0.04118616
24,0,1,1,0.2130898,0.02435312,0.02587519,0.02587519,0.1126332,0.02435312,0.1445967,0.02435312,0.02435312,0.02739726,0.02435312,0.08066971,0.00456621,0,0,0,0,0,0,0,0,0,0.03652968,0.01217656,0.01217656,0.01217656,0.01369863,0.01217656,0.01217656,0.01369863,0.01217656,0.01217656,0.05631659,0.01217656,0.01217656,0.01369863
24,0,2,0,0.3379845,0.02635659,0.0248062,0.02635659,0.1410853,0.0248062,0.02635659,0.02635659,0.0248062,0.1457364,0.02635659,0.0248062,0.0248062,0.02790698,0.07906976,0.0124031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,2,1,0.6065574,0.04644809,0.04644809,0.04371585,0.04644809,0.04371585,0.08469945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02459016,0.05737705
24,0,3,0,0.2615894,0.01324503,0.04801324,0.04139073,0.04139073,0.04139073,0.0397351,0.04304636,0.0397351,0.04139073,0.04139073,0.02649007,0.01324503,0.05629139,0.01324503,0.01490066,0.01324503,0.01324503,0.01324503,0.01490066,0.01324503,0.01324503,0.01490066,0.01324503,0.01324503,0.01324503,0.01490066,0.07284768,0,0,0,0,0,0,0,0
24,0,3,1,0.3492462,0.040201,0.04271357,0.01005025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04522613,0.040201,0.040201,0.04271357,0.04271357,0.07286432,0.07788945,0.02763819,0.08542714,0.02261307,0.0201005,0.0201005,0.0201005
25,1,1,0,0.08285052,0.04924681,0.01506373,0.1332561,0.003476246,0.004634994,0.003476246,0.00405562,0.00405562,0.01969872,0.09154113,0.03476246,0.06546929,0.008111239,0.01622248,0.006373117,0.006952491,0.008111239,0.1141367,0.02317497,0.03997682,0.08169177,0.0359212,0.01448436,0.01390498,0.02549247,0.006373117,0.005793743,0.006952491,0.04982619,0.004634994,0.004634994,0.00405562,0.003476246,0.004634994,0.003476246
25,1,1,1,0.1485226,0.03576983,0.07620529,0.0155521,0.01244168,0.07076205,0.02021773,0.03265941,0.03888025,0.02177294,0.02332815,0.02410575,0.02566097,0.04743391,0.08786936,0,0,0,0,0.062986,0.02021773,0.01244168,0.01010886,0.00933126,0.05909798,0.005443235,0.01399689,0.01399689,0.01088647,0.02410575,0.04898911,0.00622084,0.005443235,0.00466563,0.005443235,0.005443235
25,1,2,0,0.1093117,0.04279931,0.06824754,0.0242915,0.06651244,0.07576634,0.05320995,0.0821284,0.08906883,0.01098901,0.01041064,0.01098901,0.01098901,0.01098901,0.03759399,0.01792944,0.02082128,0.1382302,0.002891845,0.002891845,0.003470214,0.002891845,0.002891845,0.002891845,0.002891845,0.002891845,0.01156738,0.002891845,0.005205321,0.01735107,0.01503759,0.01735107,0.006940428,0.006362059,0.006362059,0.006940428
25,1,2,1,0.06584094,0.01499348,0.1271186,0.02216428,0.1127771,0.01564537,0.02281617,0.08474576,0.003259452,0.001955671,0.003259452,0.005867014,0.007170795,0.009778357,0.1453716,0,0,0,0,0.1610169,0.007822686,0.004563233,0.005215124,0.004563233,0.005867014,0.005867014,0.005215124,0.005867014,0.005867014,0.005215124,0.007170795,0.05606258,0.009778357,0.01564537,0.04758801,0.003911343
25,1,3,0,0.07714988,0.003931204,0.002948403,0.003439803,0.05405405,0.008845208,0.007371007,0.08746929,0.008353808,0.05995086,0.01031941,0.03636364,0.007862408,0.008353808,0.02850123,0.03292383,0.02751843,0.02113022,0.04520885,0.02063882,0.01818182,0.02014742,0.07862408,0.02358722,0.04275184,0.04914005,0.01474201,0.01523342,0.02555282,0.03439803,0.04815725,0.01867322,0.008845208,0.004422604,0.04176904,0.003439803
25,1,3,1,0.09391966,0.006514658,0.007057547,0.004885994,0.008143323,0.03365907,0.05591748,0.02062975,0.007057547,0.006514658,0.007600435,0.007600435,0.007057547,0.03583062,0.1509229,0.03094463,0.07926168,0.08034745,0.02442997,0.02497286,0.009771988,0.005428882,0.009229099,0.01954398,0.0135722,0.009771988,0.01140065,0.01248643,0.01520087,0.1107492,0.007057547,0.02931596,0.02171553,0.02605863,0.003257329,0.002171553
26,0,1,0,0.1440887,0.04679803,0.0455665,0.0455665,0.04679803,0.0455665,0.0455665,0.0455665,0.0455665,0.04433497,0.04433497,0.04433497,0.04433497,0.04433497,0.04310345,0.04433497,0.04433497,0.04310345,0.04187192,0.04310345,0.007389163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,1,1,0.3472454,0.1736227,0.1686144,0.1652755,0.1452421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,2,0,0.1922366,0.07948244,0.07578558,0.07763401,0.07948244,0.07763401,0.07578558,0.07763401,0.07578558,0.07578558,0.07393716,0.03881701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,2,1,0.3927856,0.1763527,0.1623247,0.1563126,0.1122245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,3,0,0.2044118,0.06764706,0.06764706,0.06764706,0.0632353,0.06470589,0.06176471,0.06176471,0.06176471,0.06029412,0.06029412,0.05882353,0.06176471,0.0382353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,3,1,0.346473,0.1639004,0.1514523,0.1452282,0.1390042,0.05394191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,1,0,0.1582524,0.01262136,0.0407767,0.02135922,0.02330097,0.2097087,0.01553398,0.01262136,0.01553398,0.01456311,0.01650485,0.01650485,0.0776699,0,0,0,0,0,0,0.06699029,0.02038835,0.02038835,0.0184466,0.0184466,0.07281554,0.006796116,0.03398058,0.01747573,0.02427185,0.05242718,0.001941748,0.001941748,0.001941748,0.002912621,0.001941748,0.001941748
27,1,1,1,0.1710946,0.01275239,0.01381509,0.04782147,0.03188098,0.08076514,0.1126461,0.01381509,0.01700319,0.01594049,0.02019129,0.02125398,0.1115834,0,0,0,0,0,0.05526036,0.01487779,0.01487779,0.01487779,0.01594049,0.01806589,0.07013815,0.002125398,0.003188098,0.004250797,0.02869288,0.01700319,0.05632306,0.002125398,0.003188098,0.003188098,0.003188098,0.002125398
27,1,2,0,0.1853814,0.03813559,0.03072034,0.03072034,0.1366525,0.02436441,0.02542373,0.02754237,0.1059322,0.02860169,0.02860169,0.02860169,0.02754237,0.02754237,0.03072034,0.09533899,0,0,0,0,0,0,0,0,0,0,0,0.02012712,0.006355932,0.006355932,0.006355932,0.00529661,0.004237288,0.006355932,0.06779661,0.00529661
27,1,2,1,0.09709822,0.02232143,0.02566964,0.03236607,0.01450893,0.008928572,0.07366072,0.15625,0.02566964,0.02678572,0.09263393,0.01004464,0.01450893,0.01450893,0.1640625,0,0,0,0,0,0,0,0.02120536,0.01116071,0.01004464,0.03013393,0.001116071,0.02678572,0.01227679,0.01227679,0.01116071,0.01116071,0.01227679,0.01339286,0.04575893,0.002232143
27,1,3,0,0.1772407,0.01258812,0.01158107,0.01208459,0.01158107,0.01158107,0.01258812,0.01107754,0.01107754,0.06042296,0.01762336,0.05941591,0.02165156,0.01007049,0.006545821,0.02316213,0.01309164,0.081571,0.02719033,0.02819738,0.02870091,0.02416918,0.07250755,0.01359517,0.01309164,0.01409869,0.01661631,0.01762336,0.01661631,0.02014099,0.07301108,0.009063444,0.00755287,0.0407855,0.006042296,0.006042296
